Unnamed: 0,host_id,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
3152,89155282,9,2017-03-06,2017-04-28,100,10,10,10,10,10,10,4.58
3153,172788,0,,,,,,,,,,
3154,43966577,141,2015-09-16,2017-04-18,98,10,10,10,10,10,10,7.1
3155,13590583,92,2014-05-28,2017-04-19,90,9,9,10,10,10,9,2.57
3156,24004733,86,2015-07-08,2017-04-21,92,10,9,10,10,10,9,3.87
3157,3404824,0,,,,,,,,,,
3158,12812392,18,2016-06-05,2017-04-16,81,9,9,8,9,9,8,1.62
3159,9896419,10,2016-05-18,2017-04-01,96,8,10,10,10,10,9,0.85
3160,9741116,67,2016-06-03,2017-05-01,95,10,9,10,10,9,10,6.0
3161,25099772,1,2015-08-09,2015-08-09,100,10,10,10,10,10,10,0.05
3162,103174281,12,2017-01-22,2017-04-13,92,9,9,10,10,9,9,3.53
3163,56737232,1,2017-04-24,2017-04-24,100,10,10,10,10,10,10,1.0
3164,57825684,6,2016-05-25,2017-02-28,90,9,9,10,9,9,9,0.52
3165,40995385,17,2016-01-25,2017-03-09,99,10,10,10,10,10,10,1.1
3166,17134841,70,2016-02-20,2017-04-24,95,10,10,10,10,9,10,4.78
3167,2982454,26,2013-07-02,2017-03-04,79,8,8,9,8,7,8,0.56
3168,79544514,22,2016-10-05,2017-04-23,89,10,9,9,9,10,9,3.13
3169,45491420,2,2015-11-28,2015-12-31,100,10,10,10,10,9,10,0.11
3170,121105916,0,,,,,,,,,,
3171,50485076,0,,,,,,,,,,
3172,226151,13,2011-07-22,2017-01-03,82,9,8,9,9,9,8,0.18
3173,9592901,0,,,,,,,,,,
3174,214752,3,2015-07-27,2016-02-29,100,10,10,10,10,10,10,0.14
3175,73088226,6,2016-06-20,2016-09-02,88,10,10,10,10,9,9,0.57
3176,2974166,95,2013-02-14,2017-05-02,98,10,10,10,10,10,10,1.85
3177,77564526,0,,,,,,,,,,
3178,1928443,4,2014-12-30,2016-08-01,90,9,8,10,10,10,8,0.14
3179,34000463,1,2016-10-17,2016-10-17,100,10,10,10,10,10,10,0.15
3180,45169355,1,2016-08-28,2016-08-28,80,10,10,10,10,6,10,0.12
3181,12775472,9,2016-06-13,2017-04-09,98,10,10,9,10,10,10,0.83
3182,99764605,0,,,,,,,,,,
3183,15136197,4,2014-06-08,2015-03-22,90,9,9,9,9,9,9,0.11
3184,24526680,16,2015-08-13,2017-01-22,96,9,9,10,9,9,9,0.76
3185,53842646,0,,,,,,,,,,
3186,188765,5,2016-12-27,2017-04-30,84,8,8,8,9,8,8,1.17
3187,27345195,33,2016-07-05,2017-04-26,84,9,8,9,9,9,8,3.27
3188,41881230,2,2017-04-16,2017-04-27,100,10,10,10,10,10,10,2.0
3189,7097097,4,2017-03-31,2017-04-22,100,10,10,10,10,10,10,3.53
3190,48802590,13,2015-11-27,2017-04-12,97,10,10,10,10,10,10,0.74
3191,32626385,1,2017-01-01,2017-01-01,80,10,6,10,10,10,10,0.24
3192,72020869,49,2016-05-22,2017-04-23,98,10,10,10,10,10,10,4.24
3193,58243169,21,2016-04-07,2017-04-25,82,9,9,8,8,8,8,1.61
3194,22252669,86,2015-05-17,2017-04-05,99,10,10,10,10,10,10,3.59
3195,37325128,27,2016-10-23,2017-04-27,99,10,10,10,10,10,10,4.2
3196,5827980,3,2017-02-17,2017-03-07,90,10,10,10,10,10,10,1.18
3197,66109042,52,2016-05-04,2017-04-22,88,9,9,10,9,10,9,4.27
3198,15263376,8,2016-07-14,2017-04-07,94,9,9,10,10,10,10,0.82
3199,1935594,0,,,,,,,,,,
3200,112977128,5,2017-02-27,2017-04-17,100,10,10,10,10,8,10,2.27
3201,35021887,64,2015-06-19,2017-02-07,98,10,10,10,10,10,10,2.8
3202,46392060,0,,,,,,,,,,
3203,67806538,0,,,,,,,,,,
3204,87604195,2,2017-04-12,2017-04-18,100,9,10,8,9,10,10,2.0
3205,44511068,1,2016-08-19,2016-08-19,100,10,10,10,10,10,10,0.12
3206,16020423,0,,,,,,,,,,
3207,14270654,30,2016-06-02,2017-04-29,97,10,9,10,10,10,10,2.68
3208,63951475,33,2016-07-03,2017-04-01,87,9,9,10,10,8,9,3.25
3209,15906329,1,2016-12-30,2016-12-30,100,10,10,10,10,10,10,0.24
3210,1985645,0,,,,,,,,,,
3211,34521240,15,2015-06-10,2015-12-23,93,9,9,10,10,10,9,0.65
3212,50956304,25,2016-07-28,2017-04-22,98,10,9,10,10,10,10,2.68
3213,24907709,0,,,,,,,,,,
3214,312185,4,2016-03-30,2017-01-01,100,10,10,10,10,10,10,0.3
3215,117101757,0,,,,,,,,,,
3216,2466060,0,,,,,,,,,,
3217,4378151,53,2016-06-08,2017-04-13,89,9,9,9,9,9,9,4.82
3218,27125677,0,,,,,,,,,,
3219,22614141,0,,,,,,,,,,
3220,1888085,2,2017-04-29,2017-05-01,100,10,10,10,10,10,10,2.0
3221,34300224,0,,,,,,,,,,
3222,51041120,55,2015-12-28,2017-04-30,96,10,10,10,10,10,10,3.35
3223,71690444,19,2016-09-04,2017-02-12,92,9,10,10,10,10,10,2.36
3224,13504417,3,2016-07-04,2016-08-09,87,5,9,10,10,9,8,0.3
3225,6528303,47,2014-04-28,2017-02-23,96,10,10,10,10,10,10,1.28
3226,10332446,2,2015-04-01,2016-07-12,80,8,7,8,7,10,8,0.08
3227,16635956,22,2014-06-25,2017-03-05,97,10,10,10,10,10,10,0.63
3228,43393602,73,2015-12-10,2017-04-28,98,10,10,10,10,10,10,4.29
3229,7184473,5,2017-01-01,2017-04-23,100,10,10,10,10,10,10,1.22
3230,2079258,1,2016-09-03,2016-09-03,100,10,10,10,10,10,10,0.12
3231,19616094,23,2016-11-12,2017-04-16,90,9,9,10,10,9,9,4.01
3232,44951349,1,2016-07-16,2016-07-16,100,10,10,10,10,10,10,0.1
3233,16395491,0,,,,,,,,,,
3234,2134174,17,2013-12-24,2016-01-03,94,10,9,10,10,10,9,0.42
3235,389657,33,2014-06-27,2017-04-25,99,10,10,10,10,10,10,0.95
3236,14711333,1,2016-08-09,2016-08-09,100,10,8,8,10,8,6,0.11
3237,103918995,0,,,,,,,,,,
3238,20911685,9,2016-09-25,2017-02-18,100,10,10,10,10,10,10,1.22
3239,39399045,1,2015-07-31,2015-07-31,100,10,10,10,10,10,10,0.05
3240,122434110,0,,,,,,,,,,
3241,2478278,2,2016-06-27,2016-07-06,80,8,7,10,10,9,9,0.19
3242,81704121,0,,,,,,,,,,
3243,106657586,10,2017-01-17,2017-04-12,100,10,10,10,10,10,10,2.8
3244,2612445,4,2012-07-18,2014-07-12,100,10,10,10,10,10,10,0.07
3245,7729723,2,2016-10-23,2016-11-03,80,9,10,10,8,10,10,0.31
3246,9539260,6,2016-08-23,2017-01-06,97,9,8,10,10,10,10,0.71
3247,18568681,43,2015-11-15,2017-04-16,97,10,9,10,10,10,10,2.41
3248,24711343,5,2015-04-01,2016-09-25,96,10,9,10,10,9,9,0.2
3249,70659793,1,2016-08-07,2016-08-07,20,2,2,2,2,2,2,0.11
3250,5176196,1,2017-04-15,2017-04-15,100,10,10,10,10,10,8,1.0
3251,16105839,7,2015-07-05,2017-04-26,100,10,10,10,10,10,10,0.31
3252,5703433,5,2017-03-23,2017-04-30,100,10,10,10,10,10,10,3.57
3253,49821898,12,2015-12-22,2017-04-17,82,9,8,9,9,9,8,0.72
3254,40052193,0,,,,,,,,,,
3255,35583715,0,,,,,,,,,,
3256,39357805,1,2015-08-08,2015-08-08,100,10,10,10,10,10,10,0.05
3257,9578605,189,2013-12-21,2017-04-25,98,10,10,10,10,9,10,4.61
3258,15108278,46,2016-04-27,2017-03-18,96,9,10,10,10,9,9,3.71
3259,30415099,16,2015-07-11,2017-03-15,96,10,10,10,10,10,10,0.72
3260,11263829,65,2014-12-17,2017-04-14,94,9,9,10,10,10,9,2.24
3261,8540506,84,2013-09-09,2017-04-24,91,9,9,10,10,9,9,1.89
3262,7686173,0,,,,,,,,,,
3263,45403208,23,2015-10-06,2017-01-02,84,9,8,10,10,9,9,1.2
3264,8945712,0,,,,,,,,,,
3265,3839102,77,2013-09-11,2017-04-07,92,9,9,10,10,9,9,1.74
3266,21772683,0,,,,,,,,,,
3267,117550809,11,2017-03-17,2017-04-27,91,9,9,10,10,9,9,6.88
3268,8835819,18,2016-04-06,2017-03-18,93,10,10,10,10,10,9,1.37
3269,16304314,0,,,,,,,,,,
3270,1295333,1,2017-03-05,2017-03-05,100,10,10,10,10,10,10,0.5
3271,51348906,6,2017-04-10,2017-05-01,97,10,10,10,10,10,10,6.0
3272,28422417,11,2016-11-25,2017-04-01,93,9,10,10,10,9,10,2.06
3273,41924796,3,2016-03-07,2017-02-14,100,,,,,,,0.21
3274,114321462,10,2017-03-29,2017-04-30,96,10,10,10,10,10,9,8.33
3275,12880886,93,2015-03-18,2017-04-25,96,9,10,10,10,10,9,3.59
3276,27022321,0,,,,,,,,,,
3277,13060120,8,2016-06-19,2016-12-19,86,9,9,10,9,9,9,0.75
3278,9071039,4,2015-07-25,2015-08-13,100,10,9,10,10,10,10,0.18
3279,67196336,7,2016-05-01,2016-07-31,93,10,10,10,10,8,9,0.57
3280,16623480,8,2017-03-19,2017-04-29,90,10,9,10,10,9,9,5.22
3281,50598995,0,,,,,,,,,,
3282,103174281,9,2016-12-04,2017-04-03,98,10,9,10,10,10,10,1.79
3283,72378243,10,2016-07-06,2016-10-16,92,10,9,9,10,9,9,0.99
3284,100087490,3,2017-01-19,2017-04-03,80,10,6,10,10,9,7,0.86
3285,15521452,8,2016-02-09,2017-03-31,98,10,10,10,10,10,10,0.53
3286,8816076,118,2014-03-31,2017-04-30,97,10,10,10,10,10,10,3.13
3287,41183272,0,,,,,,,,,,
3288,29233955,0,,,,,,,,,,
3289,1945735,104,2012-07-25,2017-03-12,99,10,10,10,10,10,10,1.79
3290,60650139,33,2016-03-25,2017-04-24,99,10,10,10,10,9,10,2.44
3291,27998672,0,,,,,,,,,,
3292,10199461,0,,,,,,,,,,
3293,84963512,2,2017-04-10,2017-04-24,100,10,10,10,10,10,10,2.0
3294,24592484,7,2014-12-18,2017-01-20,91,9,9,10,10,9,9,0.24
3295,106411632,18,2016-12-07,2017-02-02,93,10,8,9,10,10,10,3.65
3296,3168006,0,,,,,,,,,,
3297,26125635,63,2016-01-03,2017-04-17,84,9,9,9,9,9,9,3.88
3298,124509268,0,,,,,,,,,,
3299,24680266,2,2015-09-28,2015-11-28,100,10,10,10,10,10,10,0.1
3300,35154852,0,,,,,,,,,,
3301,67670094,8,2016-06-27,2017-02-23,100,10,10,10,10,10,10,0.77
3302,58376836,3,2017-03-12,2017-04-01,100,10,10,10,10,10,10,1.7
3303,102437722,0,,,,,,,,,,
3304,65991674,8,2016-04-17,2017-03-19,80,8,8,9,9,7,9,0.63
3305,17097517,4,2016-12-26,2017-02-09,90,9,10,9,9,9,10,0.93
3306,94034299,33,2016-09-20,2017-04-23,99,10,10,10,10,10,10,4.38
3307,26214963,0,,,,,,,,,,
3308,10066663,27,2015-07-26,2017-04-11,93,9,10,10,10,9,9,1.25
3309,33982216,56,2015-11-22,2017-03-20,81,9,9,9,9,10,9,3.18
3310,106069345,9,2016-12-31,2017-04-21,100,10,10,10,10,10,10,2.18
3311,6541819,2,2015-03-12,2015-12-01,100,10,10,10,9,10,10,0.08
3312,34511048,6,2016-05-15,2016-06-15,100,10,10,10,10,10,10,0.51
3313,58243169,13,2016-05-28,2017-04-14,88,10,9,9,8,8,9,1.15
3314,89257961,0,,,,,,,,,,
3315,3415638,15,2016-05-07,2017-04-09,100,10,10,10,10,10,10,1.24
3316,4151836,136,2015-04-06,2017-04-17,94,10,9,10,10,9,9,5.38
3317,9030482,4,2016-09-15,2017-05-01,100,10,10,10,10,10,10,0.52
3318,53990824,6,2016-02-11,2017-03-26,97,10,10,10,10,8,10,0.4
3319,4462379,0,,,,,,,,,,
3320,13106682,75,2014-08-12,2017-03-19,96,10,10,10,10,9,10,2.26
3321,8038409,0,,,,,,,,,,
3322,20710184,0,,,,,,,,,,
3323,35085442,7,2015-09-13,2016-08-03,80,9,8,10,9,9,9,0.35
3324,64643736,0,,,,,,,,,,
3325,119162556,1,2017-03-27,2017-03-27,100,10,10,10,10,10,10,0.79
3326,880893,0,,,,,,,,,,
3327,18948318,85,2014-09-15,2017-04-30,95,10,9,10,10,9,10,2.65
3328,9994110,0,,,,,,,,,,
3329,3880019,0,,,,,,,,,,
3330,44608191,0,,,,,,,,,,
3331,389657,58,2014-04-19,2017-04-27,98,10,10,10,10,10,10,1.57
3332,11662045,7,2016-01-05,2016-10-24,96,10,10,10,10,9,10,0.43
3333,58081241,61,2016-02-15,2017-04-28,80,8,8,9,9,8,8,4.12
3334,72334615,2,2016-08-02,2016-10-07,100,8,8,10,10,8,8,0.22
3335,34483831,31,2015-11-14,2017-04-05,96,10,9,10,10,10,10,1.73
3336,5592355,39,2014-10-02,2017-04-21,91,10,9,10,9,10,9,1.24
3337,2079340,30,2013-08-24,2016-11-25,92,10,9,9,10,10,9,0.67
3338,11854515,33,2015-03-21,2017-04-21,93,9,9,10,10,9,9,1.28
3339,30536947,9,2017-01-01,2017-04-25,91,10,9,10,10,9,10,2.2
3340,11351063,11,2015-07-16,2017-02-09,86,9,9,10,10,9,8,0.5
3341,26626791,15,2016-09-06,2017-04-28,96,10,10,10,10,10,10,1.88
3342,9150599,35,2013-11-03,2017-03-31,96,10,9,10,10,9,10,0.82
3343,79329542,81,2016-06-25,2017-04-22,97,10,9,10,10,10,10,7.76
3344,3371032,4,2017-01-03,2017-04-12,100,10,10,10,10,9,10,0.99
3345,53841414,2,2016-10-09,2016-10-14,100,10,10,10,10,9,10,0.29
3346,78453282,35,2016-07-03,2017-03-27,87,9,8,10,9,9,9,3.44
3347,4323882,0,,,,,,,,,,
3348,12098602,4,2014-06-05,2014-09-01,100,10,10,10,10,10,10,0.11
3349,68766769,6,2016-11-06,2017-02-19,100,10,10,10,10,10,10,1.01
3350,82294219,26,2016-07-12,2016-12-25,91,9,9,9,9,10,9,2.64
3351,48148978,5,2017-02-28,2017-04-17,100,10,10,10,10,9,10,2.31
3352,7381945,0,,,,,,,,,,
3353,3975009,4,2016-07-03,2016-09-23,73,8,7,10,9,8,7,0.39
3354,8227502,17,2015-07-10,2017-03-14,96,10,10,10,10,10,10,0.77
3355,70272378,2,2017-03-07,2017-03-19,20,4,2,4,4,6,2,1.03
3356,22965843,0,,,,,,,,,,
3357,7967862,0,,,,,,,,,,
3358,21420324,121,2014-11-13,2017-04-26,98,10,10,10,10,10,10,4.02
3359,3021177,134,2014-08-31,2017-03-29,94,10,9,10,10,9,10,4.11
3360,40740211,0,,,,,,,,,,
3361,109937932,9,2017-03-05,2017-04-14,98,10,10,10,10,10,10,4.5
3362,10658922,0,,,,,,,,,,
3363,28822560,26,2015-05-19,2017-02-11,85,9,8,9,9,9,9,1.09
3364,33470824,45,2016-03-09,2017-05-01,100,10,10,10,10,9,10,3.21
3365,43647110,0,,,,,,,,,,
3366,61605043,0,,,,,,,,,,
3367,50867764,1,2015-12-29,2015-12-29,100,10,10,10,10,10,10,0.06
3368,565212,167,2012-04-18,2017-04-23,99,10,10,10,10,10,10,2.72
3369,24689607,3,2016-02-17,2016-06-20,53,7,9,7,7,9,7,0.2
3370,36352999,2,2015-10-13,2015-10-26,100,10,10,10,10,10,8,0.11
3371,40408429,1,2015-08-12,2015-08-12,,,,,,,,0.05
3372,3344355,37,2014-03-15,2016-08-07,87,9,8,10,10,9,9,0.97
3373,72552140,8,2016-07-10,2017-03-05,91,10,10,9,9,10,9,0.81
3374,9755595,68,2015-06-17,2017-04-17,98,10,10,10,10,9,10,2.97
3375,11524850,10,2015-11-06,2017-03-18,94,10,9,9,9,10,10,0.55
3376,12243051,11,2016-08-14,2017-03-09,98,10,10,10,10,9,10,1.25
3377,109398642,3,2017-02-06,2017-04-08,93,10,10,10,10,10,10,1.03
3378,63000330,31,2017-01-24,2017-05-01,95,10,10,10,10,10,10,9.3
3379,17609322,4,2015-10-01,2015-12-30,100,10,10,10,10,10,10,0.21
3380,85039374,31,2016-08-20,2017-04-28,98,10,10,10,10,10,10,3.62
3381,117046423,0,,,,,,,,,,
3382,2567247,68,2014-10-12,2017-03-24,95,10,10,10,10,10,9,2.18
3383,6719252,262,2014-06-29,2017-04-25,97,10,10,10,10,10,9,7.56
3384,64226294,0,,,,,,,,,,
3385,1694734,7,2016-06-23,2017-03-12,87,9,8,9,8,10,8,0.67
3386,50568317,1,2016-08-01,2016-08-01,100,10,10,10,10,10,10,0.11
3387,23719876,1,2017-02-21,2017-03-15,100,10,10,10,10,10,8,0.42
3388,81894298,5,2016-07-17,2016-11-07,100,10,10,10,10,10,10,0.52
3389,66952410,0,,,,,,,,,,
3390,66181620,30,2016-05-14,2017-04-28,93,10,9,10,10,9,10,2.54
3391,52954708,0,,,,,,,,,,
3392,6708026,25,2016-07-13,2017-04-16,99,10,10,10,10,10,10,2.54
3393,49758233,0,,,,,,,,,,
3394,4963167,4,2016-06-13,2017-03-16,100,10,10,10,10,10,10,0.37
3395,13566359,66,2015-03-03,2017-04-15,99,10,10,10,10,10,10,2.5
3396,63004018,0,,,,,,,,,,
3397,17166456,31,2014-07-15,2017-04-08,94,10,9,10,10,9,10,0.91
3398,112185104,1,2017-02-28,2017-02-28,100,10,10,10,10,10,10,0.46
3399,34927304,1,2016-10-16,2016-10-16,80,8,8,8,8,10,8,0.15
3400,23985616,20,2016-10-17,2017-04-17,86,9,9,10,10,10,9,3.02
3401,31543631,0,,,,,,,,,,
3402,82397723,2,2017-04-16,2017-04-22,100,10,10,9,10,10,10,2.0
3403,46478981,20,2015-12-24,2017-04-12,99,10,10,10,10,10,10,1.21
3404,176905,1,2016-06-14,2016-06-14,100,10,10,10,10,10,8,0.09
3405,54654345,63,2016-10-23,2017-04-29,97,10,10,10,10,10,10,9.79
3406,124308183,0,,,,,,,,,,
3407,112463864,7,2017-03-12,2017-04-24,100,10,10,10,10,10,10,3.96
3408,5454892,0,,,,,,,,,,
3409,53985481,40,2016-04-06,2017-04-23,96,10,9,10,10,10,9,3.05
3410,33993970,38,2015-10-08,2017-04-19,89,9,10,9,10,9,9,1.99
3411,35878798,0,,,,,,,,,,
3412,1590209,2,2016-08-04,2016-12-30,100,10,9,10,10,10,10,0.22
3413,99572151,26,2016-11-14,2017-04-28,96,10,10,10,9,10,10,4.56
3414,22266680,65,2015-01-28,2017-05-01,93,10,9,10,10,9,9,2.36
3415,122293069,0,,,,,,,,,,
3416,70689585,45,2016-09-23,2017-04-22,97,10,10,10,10,10,10,6.05
3417,20465338,0,,,,,,,,,,
3418,35020877,5,2015-06-16,2015-08-29,100,10,10,10,10,10,10,0.22
3419,29772165,56,2016-05-07,2017-04-09,93,10,9,10,10,9,9,4.64
3420,50023454,6,2017-02-10,2017-03-26,97,10,9,10,10,10,10,2.17
3421,1319775,3,2016-07-15,2016-08-11,100,10,10,10,10,10,10,0.31
3422,10336367,0,,,,,,,,,,
3423,59827621,0,,,,,,,,,,
3424,3483671,47,2016-09-18,2017-04-30,94,10,10,10,10,10,9,6.18
3425,126365304,0,,,,,,,,,,
3426,50078939,0,,,,,,,,,,
3427,38199148,7,2017-01-29,2017-04-28,100,10,10,10,10,10,10,2.21
3428,91760356,0,,,,,,,,,,
3429,48940,10,2016-02-15,2017-02-12,94,10,10,10,10,10,10,0.68
3430,37943556,0,,,,,,,,,,
3431,1158517,0,,,,,,,,,,
3432,7594251,46,2015-08-22,2017-04-19,95,10,10,10,10,10,9,2.22
3433,81162639,1,2017-03-18,2017-03-18,100,10,10,10,10,10,10,0.64
3434,6005649,177,2015-02-20,2017-04-30,97,10,9,10,10,10,10,6.6
3435,2774628,0,,,,,,,,,,
3436,32346584,0,,,,,,,,,,
3437,42220,0,,,,,,,,,,
3438,14607801,14,2014-08-06,2017-03-25,99,10,9,10,10,10,10,0.42
3439,32973018,20,2015-07-20,2016-10-15,93,10,10,10,10,10,9,0.92
3440,18360964,60,2014-09-07,2017-04-29,99,10,10,10,10,10,10,1.86
3441,27902029,16,2015-03-11,2017-04-09,99,10,10,10,10,9,9,0.61
3442,13716757,9,2015-11-03,2016-08-02,89,10,8,10,10,10,10,0.49
3443,68172167,4,2016-11-02,2017-03-24,87,9,9,9,9,10,9,0.66
3444,22215213,212,2014-10-27,2017-04-29,97,10,10,10,10,10,10,6.91
3445,16169742,1,2017-03-27,2017-03-27,80,10,10,8,10,10,10,0.79
3446,9492179,27,2015-06-26,2016-10-18,95,10,10,10,10,10,9,1.19
3447,117005509,0,,,,,,,,,,
3448,10565200,47,2014-02-02,2017-04-09,98,10,10,10,10,9,10,1.19
3449,1984401,1,2016-02-14,2016-02-14,100,10,8,10,10,10,10,0.07
3450,5365147,5,2015-08-29,2016-12-23,92,9,8,10,10,10,9,0.24
3451,2967231,60,2012-08-13,2017-04-05,99,10,10,10,10,10,10,1.04
3452,24907447,1,2016-07-16,2016-07-16,,,,,,,,0.1
3453,11590294,7,2016-08-03,2016-10-22,100,10,10,10,10,10,10,0.77
3454,57899010,2,2017-04-09,2017-04-25,100,10,10,10,10,10,10,2.0
3455,90882800,0,,,,,,,,,,
3456,10685213,48,2014-02-10,2017-04-04,95,10,9,10,10,9,9,1.22
3457,51008136,113,2016-03-20,2017-04-23,92,10,9,10,10,9,10,8.27
3458,54121015,1,2017-01-29,2017-01-29,80,10,10,10,10,8,10,0.32
3459,125830676,0,,,,,,,,,,
3460,10610538,15,2014-07-19,2017-03-12,91,10,10,10,10,9,9,0.44
3461,23985616,26,2016-08-21,2017-04-15,97,10,9,10,10,10,10,3.05
3462,5100363,59,2015-12-24,2017-04-11,95,10,10,10,10,10,10,3.56
3463,85210554,13,2016-07-26,2017-04-28,95,10,10,10,10,10,10,1.38
3464,32226208,51,2016-01-02,2017-04-25,100,10,10,10,10,10,10,3.14
3465,44633512,20,2015-10-05,2016-12-20,94,10,9,10,10,9,10,1.04
3466,44624163,44,2016-03-06,2017-04-30,99,10,10,10,10,9,10,3.11
3467,69373173,1,2016-06-07,2016-06-07,100,10,10,10,10,10,10,0.09
3468,15244457,2,2016-12-27,2016-12-31,90,10,9,10,10,9,10,0.47
3469,30487708,20,2015-10-01,2017-04-17,88,9,8,9,10,9,9,1.03
3470,111014047,20,2017-01-25,2017-04-22,91,10,9,10,10,10,9,6.06
3471,3803096,4,2015-10-25,2016-08-22,100,10,9,10,10,9,10,0.22
3472,89539017,2,2016-08-23,2017-03-29,90,10,9,10,9,10,10,0.24
3473,10154179,4,2017-01-02,2017-03-16,93,9,9,10,10,10,9,0.98
3474,29649463,10,2017-01-15,2017-04-21,100,10,10,10,10,10,10,2.75
3475,15855951,52,2015-07-02,2017-04-08,98,10,10,10,10,9,10,2.32
3476,57082451,7,2016-08-15,2017-04-15,91,9,9,10,10,10,9,0.8
3477,44101880,69,2015-10-02,2017-05-02,99,10,10,10,10,10,10,3.57
3478,24426430,3,2015-07-05,2016-05-01,67,7,7,7,7,7,7,0.13
3479,4861723,33,2016-07-04,2017-03-31,92,10,8,10,10,9,9,3.26
3480,20577911,6,2017-03-04,2017-04-10,70,6,6,6,8,8,6,2.95
3481,50491686,71,2016-01-03,2017-05-01,97,10,10,10,10,10,10,4.37
3482,261676,45,2014-07-11,2017-04-29,89,9,9,9,9,10,9,1.31
3483,9058050,1,2016-07-26,2016-07-26,100,10,10,10,10,10,10,0.11
3484,5102456,62,2015-09-20,2017-04-23,92,9,9,10,10,9,9,3.14
3485,3343353,5,2015-03-12,2016-04-09,96,10,10,10,9,10,10,0.19
3486,50784721,5,2016-07-06,2017-01-27,88,9,8,9,10,7,8,0.5
3487,12041290,16,2015-07-03,2017-01-13,100,10,10,10,10,10,10,0.72
3488,37850875,109,2015-12-01,2017-04-18,99,10,10,10,10,10,10,6.29
3489,18165504,7,2016-09-16,2017-03-24,97,10,10,9,10,10,10,0.91
3490,82224332,3,2016-08-04,2017-04-24,93,9,9,10,10,10,10,0.33
3491,77375239,32,2016-06-28,2017-04-22,96,10,10,10,10,9,10,3.1
3492,6455021,85,2012-11-25,2017-04-03,96,10,9,10,10,10,9,1.57
3493,9005587,58,2013-11-11,2017-04-27,96,10,10,10,10,10,10,1.37
3494,15154453,2,2015-10-04,2015-10-19,100,10,10,10,10,10,10,0.1
3495,7935884,28,2016-10-15,2017-04-24,88,9,9,10,10,10,9,4.18
3496,49740205,72,2016-04-19,2017-04-25,94,10,9,10,10,9,10,5.68
3497,20582102,54,2016-05-27,2017-04-29,92,10,10,10,10,9,9,4.74
3498,98822405,3,2016-12-03,2017-04-24,100,9,9,10,10,10,9,0.59
3499,17874546,0,,,,,,,,,,
3500,38596,43,2010-01-20,2016-12-24,99,10,10,10,10,10,10,0.48
3501,1413805,208,2014-09-22,2017-04-12,97,10,10,10,10,10,10,6.53
3502,14488258,1,2016-06-18,2016-06-18,100,10,10,10,10,10,10,0.09
3503,6795384,146,2013-09-18,2017-04-30,97,10,10,10,10,10,10,3.31
3504,50322924,1,2015-12-21,2015-12-21,100,10,10,10,10,10,10,0.06
3505,91927866,46,2016-09-04,2017-05-02,96,10,9,10,10,10,10,5.7
3506,67078536,0,,,,,,,,,,
3507,13743370,59,2014-04-29,2017-01-25,98,10,10,10,10,10,10,1.61
3508,29593440,2,2017-03-18,2017-03-26,100,10,10,10,10,10,10,1.28
3509,84963512,9,2017-02-09,2017-04-10,100,10,10,10,10,10,10,3.21
3510,20384863,0,,,,,,,,,,
3511,23422877,89,2015-04-20,2017-04-16,84,9,9,9,9,9,8,3.58
3512,45928029,32,2016-01-01,2017-03-12,95,9,10,10,10,10,9,1.96
3513,235568,93,2011-02-12,2017-04-25,92,9,9,10,10,10,9,1.23
3514,24416344,4,2016-07-10,2016-08-28,95,10,10,10,10,10,10,0.4
3515,2381528,18,2013-02-16,2016-10-21,94,10,10,10,9,9,9,0.35
3516,8142062,18,2014-07-22,2016-09-06,97,10,10,10,10,10,10,0.53
3517,81357842,0,,,,,,,,,,
3518,58191563,34,2016-03-18,2016-11-12,98,10,10,10,10,10,10,2.48
3519,30487708,27,2015-05-17,2017-02-11,80,8,8,9,9,8,8,1.13
3520,23913626,12,2015-12-27,2016-08-14,90,9,10,10,10,9,9,0.73
3521,8163593,48,2014-06-04,2017-04-24,100,10,10,10,10,10,10,1.35
3522,29543681,0,,,,,,,,,,
3523,18196952,0,,,,,,,,,,
3524,50314315,17,2017-02-12,2017-04-23,94,10,9,10,10,9,10,6.3
3525,3450276,3,2015-03-12,2017-03-23,100,10,10,10,10,10,9,0.11
3526,120916412,1,2017-03-24,2017-03-24,100,10,10,10,10,10,10,0.73
3527,10510640,5,2016-06-04,2016-12-31,100,10,10,10,10,10,10,0.45
3528,62604242,15,2016-04-07,2017-04-18,99,10,10,10,10,9,10,1.15
3529,95543,2,2017-03-13,2017-03-20,70,9,8,10,6,7,7,1.15
3530,5469474,10,2014-08-16,2016-02-22,91,7,7,9,9,8,8,0.3
3531,44370525,10,2016-10-02,2017-01-15,98,10,10,10,10,9,10,1.4
3532,44628536,6,2016-03-15,2016-09-09,90,9,8,9,9,8,8,0.43
3533,67990048,14,2016-05-17,2017-01-06,93,10,10,9,10,10,9,1.19
3534,15350602,2,2016-09-26,2016-10-08,100,10,10,10,10,10,10,0.27
3535,12672416,36,2015-07-11,2017-04-26,94,10,10,10,10,10,10,1.63
3536,1416717,11,2015-09-06,2017-04-15,96,9,9,10,10,9,9,0.54
3537,8837639,66,2015-01-29,2016-09-13,93,9,9,10,10,9,9,2.4
3538,2305260,32,2013-02-03,2017-03-20,83,9,8,9,8,9,9,0.62
