host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_total_listings_count,host_listings_in_sample,host_verifications,host_has_profile_pic,host_identity_verified
3167865,Desiree,2012-08-05,"Los Angeles, California, United States",within a few hours,90.0,False,Santa Monica,2.0,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
3168006,Ground,2012-08-05,"Santa Monica, California, United States",within a day,100.0,False,Mid-Wilshire,1.0,1,"['email', 'phone', 'facebook', 'jumio']",True,True
3170738,Cuong,2012-08-06,"San Diego, California, United States",within an hour,100.0,False,Del Rey,8.0,4,"['email', 'phone', 'reviews', 'kba']",True,True
3178703,Phil C.,2012-08-06,"Los Angeles, California, United States",within an hour,100.0,False,Hollywood Hills,2.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
3180490,Elizabeth & Kenji,2012-08-06,"Agoura Hills, California, United States",within an hour,100.0,False,,1.0,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'work_email']",True,True
3181340,Brandon,2012-08-07,"Los Angeles, California, United States",within an hour,90.0,True,East Hollywood,2.0,1,"['email', 'phone', 'google', 'amex', 'reviews', 'kba', 'work_email']",True,True
3188519,Ness,2012-08-07,"West Hollywood, California, United States",,,False,West Hollywood,1.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
3191837,Masha,2012-08-08,"Los Angeles, California, United States",within a day,100.0,False,Mar Vista,3.0,1,"['email', 'phone', 'reviews']",True,False
3197384,Valerie,2012-08-08,"Rochester, New York, United States",within an hour,100.0,True,West Los Angeles,4.0,2,"['email', 'phone', 'reviews', 'jumio', 'work_email']",True,True
3198637,Scott,2012-08-08,"Los Angeles, California, United States",a few days or more,0.0,False,Los Feliz,1.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
3211193,Meg,2012-08-09,"Burbank, California, United States",within an hour,100.0,False,Burbank,1.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
3211667,Alayha,2012-08-09,"Los Angeles, California, United States",within a day,100.0,False,Palms,2.0,1,"['email', 'phone', 'facebook', 'reviews']",True,False
3213446,Deborah,2012-08-10,"Los Angeles, California, United States",within a few hours,100.0,False,Brentwood,1.0,1,"['email', 'phone', 'facebook', 'reviews']",True,False
3219722,Maria,2012-08-10,"Santa Monica, California, United States",within an hour,100.0,False,Pacific Palisades,1.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
3220633,Heather,2012-08-10,"Los Angeles, California, United States",within an hour,100.0,True,Westchester/Playa Del Rey,2.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
3222110,Dylan,2012-08-10,"Los Angeles, California, United States",,,False,Los Feliz,1.0,1,"['email', 'phone', 'reviews', 'sent_id']",True,True
3236975,Stephanie & Justin,2012-08-12,"Los Angeles, California, United States",within an hour,100.0,False,Silver Lake,2.0,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",True,True
3237810,Margaret,2012-08-12,"Los Angeles, California, United States",within a few hours,100.0,False,Retiro,2.0,1,"['email', 'phone', 'reviews']",True,False
3247769,Lisa,2012-08-13,"Culver City, California, United States",within a day,70.0,False,Culver City,3.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
3247853,Mile,2012-08-13,"Geneva, Geneva, Switzerland",within a day,90.0,False,Westwood,1.0,1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
3255693,Kaia,2012-08-14,"Los Angeles, California, United States",within an hour,95.0,True,Silver Lake,4.0,1,"['email', 'phone', 'google', 'reviews', 'jumio']",True,True
3257144,Jake,2012-08-14,"Los Angeles, California, United States",within a day,100.0,False,Pacific Palisades,1.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
3263029,Mary,2012-08-14,"Los Angeles, California, United States",within an hour,100.0,False,Mar Vista,7.0,1,"['email', 'phone', 'facebook', 'amex', 'reviews', 'jumio', 'kba', 'government_id']",True,True
3269423,Gregory,2012-08-15,"Naperville, Illinois, United States",within an hour,100.0,False,Valley Village,2.0,1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
3293103,Gabriella,2012-08-17,"Marina del Rey, California, United States",,,False,Marina Del Rey,1.0,1,"['email', 'phone', 'facebook', 'reviews']",True,False
3294402,Jeremy,2012-08-17,"Los Angeles, California, United States",within an hour,100.0,False,Westlake,5.0,2,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
3294415,Svetlana,2012-08-17,"Los Angeles, California, United States",within an hour,100.0,False,,1.0,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
3294571,Alvaro,2012-08-17,"Los Angeles, California, United States",,,False,Venice,1.0,1,"['email', 'phone', 'facebook', 'reviews', 'kba', 'work_email']",True,True
3295742,Michelle,2012-08-18,"West Hollywood, California, United States",within an hour,100.0,True,West Hollywood,2.0,1,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",True,True
3295756,Gillian,2012-08-18,"Los Angeles, California, United States",within an hour,100.0,True,Culver City,2.0,1,"['email', 'phone', 'reviews', 'jumio', 'work_email']",True,True
3296617,Assaf,2012-08-18,"Los Angeles, California, United States",,,False,Studio City,1.0,1,"['email', 'phone', 'facebook', 'kba']",True,True
3298629,Perry,2012-08-18,"Los Angeles, California, United States",within an hour,100.0,True,Venice,3.0,1,"['email', 'phone', 'reviews', 'jumio', 'work_email']",True,True
3299175,Maggie,2012-08-18,"Malibu, California, United States",within a day,100.0,False,Malibu,1.0,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
3299604,Renee,2012-08-18,"Los Angeles, California, United States",within an hour,100.0,False,Inglewood,1.0,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
3301321,Nik,2012-08-18,"Los Angeles, California, United States",a few days or more,0.0,False,Glendale,1.0,1,"['email', 'phone', 'facebook', 'jumio']",True,True
3301628,Susan,2012-08-18,"Los Angeles, California, United States",within an hour,100.0,False,Mar Vista,1.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
3301832,Michael,2012-08-18,"Los Angeles, California, United States",,,False,Westside,1.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
3303036,Vale,2012-08-19,"Los Angeles, California, United States",within a day,67.0,False,West Hollywood,2.0,1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
3309948,Duke & Zoe,2012-08-19,"Los Angeles, California, United States",within an hour,100.0,True,Highland Park,1.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
3318414,Jenny,2012-08-20,"Los Angeles, California, United States",within a day,100.0,False,Echo Park,1.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
3324376,Alex,2012-08-21,"Los Angeles, California, United States",within an hour,99.0,True,Downtown,11.0,4,"['email', 'phone', 'reviews', 'kba']",True,True
3329979,Coy,2012-08-21,"West Hollywood, California, United States",within a few hours,94.0,False,Copacabana,12.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
3334620,Susan,2012-08-21,"Long Beach, California, United States",within an hour,100.0,True,Long Beach,1.0,1,"['email', 'phone', 'facebook', 'reviews']",True,False
3343353,Nuel,2012-08-22,"Los Angeles, California, United States",within an hour,100.0,False,Glendale,15.0,5,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
3344247,Brinton,2012-08-22,"Los Angeles, California, United States",within an hour,100.0,True,,1.0,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
3344355,Tashi,2012-08-22,"Long Beach, California, United States",,,True,Long Beach,1.0,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
3351026,Betsy,2012-08-23,"Los Angeles, California, United States",,,False,,1.0,1,"['email', 'phone', 'facebook', 'reviews']",True,False
3352800,Isabelle,2012-08-23,"Los Angeles, California, United States",within an hour,100.0,False,Topanga,2.0,2,"['email', 'phone', 'facebook', 'reviews', 'kba', 'work_email']",True,True
3364610,Anna Elizabeth,2012-08-24,"Los Angeles, California, United States",within an hour,100.0,False,Mid-Wilshire,3.0,1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
3364777,Sergio,2012-08-24,"Los Angeles, California, United States",within an hour,100.0,True,,1.0,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
3365372,Gabriela,2012-08-25,"Los Angeles, California, United States",within an hour,100.0,False,El Sereno,1.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
3367631,Andrea,2012-08-25,"Los Angeles, California, United States",within a few hours,100.0,False,Hollywood,1.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
3370651,Lynn,2012-08-25,"Los Angeles, California, United States",within an hour,95.0,False,Long Beach,1.0,1,"['email', 'phone', 'facebook', 'reviews']",True,False
3371032,Mariann,2012-08-25,US,within an hour,100.0,False,Pasadena,1.0,1,"['email', 'phone', 'facebook', 'reviews']",True,False
3377435,Anthony,2012-08-26,"Los Angeles, California, United States",within an hour,100.0,True,Echo Park,1.0,1,"['email', 'phone', 'amex', 'reviews', 'manual_offline', 'jumio', 'work_email']",True,True
3379091,Nancy,2012-08-26,US,within a day,100.0,False,Monrovia,1.0,1,"['email', 'phone', 'reviews']",True,False
3381661,Stephanie,2012-08-26,"Los Angeles, California, United States",within a few hours,100.0,False,,1.0,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual', 'work_email']",True,True
3381682,Diane,2012-08-26,"Santa Monica, California, United States",within a few hours,100.0,False,Santa Monica,2.0,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
3384029,Flavs,2012-08-27,"Los Angeles County, California, United States",within a few hours,100.0,True,Venice,4.0,2,"['email', 'phone', 'reviews', 'jumio']",True,True
3386487,Emily,2012-08-27,"Los Angeles, California, United States",within an hour,97.0,False,Venice,7.0,3,"['email', 'phone', 'reviews', 'kba', 'work_email']",True,True
3387611,Philip And Kathleen,2012-08-27,"Los Angeles, California, United States",within an hour,100.0,True,Northridge,2.0,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']",True,True
3392276,Amir,2012-08-27,"Los Angeles, California, United States",within an hour,100.0,False,Westside,32.0,12,"['email', 'phone', 'reviews', 'sent_id', 'kba']",True,True
3395285,Tal,2012-08-28,"Los Angeles, California, United States",within a few hours,100.0,False,Valley Village,1.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
3404496,Gisele,2012-08-28,"Santa Monica, California, United States",within a few hours,100.0,False,Santa Monica,2.0,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
3404824,Ashley,2012-08-28,"Los Angeles, California, United States",within an hour,100.0,True,Eagle Rock,2.0,1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
3405091,Marshall And Laura,2012-08-28,"Los Angeles, California, United States",within a few hours,100.0,False,Palms,1.0,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
3407068,Jen And Mark,2012-08-29,"Long Beach, California, United States",within a day,100.0,True,Long Beach,1.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
3415638,Kristen,2012-08-29,"Los Angeles, California, United States",within a few hours,100.0,True,Los Feliz,2.0,2,"['email', 'phone', 'reviews', 'jumio', 'kba']",True,True
3415849,J Cole,2012-08-29,"Los Angeles, California, United States",within a few hours,80.0,True,Inglewood,2.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
3415987,Brian,2012-08-29,"Malibu, California, United States",a few days or more,0.0,True,,3.0,1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
3416844,Claude,2012-08-29,"Santa Monica, California, United States",within an hour,100.0,False,Santa Monica,1.0,1,"['email', 'phone', 'reviews']",True,False
3417401,James,2012-08-29,"Pasadena, California, United States",within an hour,100.0,False,Pasadena,6.0,3,"['email', 'phone', 'reviews', 'jumio', 'work_email']",True,True
3425241,Brent,2012-08-30,"Los Angeles, California, United States",,,False,Atwater Village,1.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
3435610,Jill And Tyler,2012-08-31,"Los Angeles, California, United States",within an hour,100.0,False,Eagle Rock,1.0,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
3439872,Edwin,2012-09-01,"Devon, England",within a day,100.0,False,Culver City,3.0,1,"['email', 'phone', 'reviews']",True,False
3443929,Alison,2012-09-01,"Los Angeles, California, United States",,,False,Silver Lake,1.0,1,"['email', 'phone', 'reviews', 'jumio', 'work_email']",True,True
3450276,Alex,2012-09-02,"Los Angeles, California, United States",within a day,100.0,False,Downtown,1.0,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']",True,True
3451360,Jerry,2012-09-02,"Burbank, California, United States",within a few hours,100.0,False,Burbank,5.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
3464463,Carrie,2012-09-03,"Los Angeles, California, United States",,,False,Valley Glen,1.0,1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
3473443,Leah,2012-09-04,"Los Angeles, California, United States",,,False,Culver City,1.0,1,"['email', 'phone', 'reviews', 'jumio']",True,True
3475390,Alex,2012-09-05,"Santa Monica, California, United States",within a few hours,100.0,False,Santa Monica,2.0,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
3475436,Live Luxe,2012-09-05,"Los Angeles, California, United States",within an hour,95.0,False,Westchester/Playa Del Rey,15.0,2,"['email', 'phone', 'reviews', 'jumio']",True,True
3482032,Christine,2012-09-05,"Oakland, California, United States",within an hour,100.0,False,Highland Park,1.0,1,"['email', 'phone', 'reviews', 'kba', 'work_email']",True,True
3483279,Jamie,2012-09-05,"Los Angeles, California, United States",within an hour,100.0,False,Hollywood,1.0,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
3483671,Justin & Morgan,2012-09-05,"Los Angeles, California, United States",within an hour,100.0,True,Venice,8.0,2,"['email', 'phone', 'facebook', 'reviews', 'kba', 'work_email']",True,True
3485266,Kathryn,2012-09-05,"Santa Monica, California, United States",within an hour,100.0,False,Santa Monica,10.0,4,"['email', 'phone', 'reviews', 'kba']",True,True
3491052,Pamela,2012-09-06,"Long Beach, California, United States",within an hour,100.0,False,Long Beach,3.0,2,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
3492085,Mimi,2012-09-06,"West Hollywood, California, United States",within a day,90.0,True,West Hollywood,1.0,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
3494431,Jared & Caroline,2012-09-06,"Los Angeles, California, United States",within an hour,100.0,False,Glendale,1.0,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
3495168,Ling,2012-09-06,"Arcadia, California, United States",within an hour,100.0,False,Arcadia,1.0,1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",True,True
3503783,Hollywood,2012-09-07,", California, United States",within an hour,100.0,False,Pasadena,6.0,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
3503813,Tania,2012-09-07,"Santa Monica, California, United States",within a day,100.0,False,Santa Monica,3.0,2,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
3508413,Justin,2012-09-08,"Long Beach, California, United States",,,False,Long Beach,1.0,1,"['email', 'phone', 'facebook', 'reviews', 'work_email']",True,False
3516833,David,2012-09-09,"San Francisco, California, United States",within a few hours,100.0,False,Glassell Park,1.0,1,"['email', 'phone', 'reviews', 'kba']",True,True
3518918,Lucy,2012-09-09,"Los Angeles, California, United States",within a few hours,92.0,False,Mid-Wilshire,2.0,1,"['email', 'phone', 'reviews', 'work_email']",True,False
3519527,Jerry,2012-09-09,"Los Angeles, California, United States",within an hour,100.0,True,Eagle Rock,2.0,2,"['email', 'phone', 'facebook', 'reviews', 'kba']",True,True
