Host ID,Number of Reviews,First Review,Last Review,Overall Rating,Review Score,Accuracy,Cleanliness,Check-In,Communication,Location,Value,Reviews per Month,Category Average
135355,2,2016-04-07,2016-04-11,100,Very High,9,10,10,10,9,9,0.15,9.5
4533958,4,2015-10-04,2016-03-20,100,Very High,10,10,10,10,9,10,0.21,9.833333333333334
121885558,4,2017-04-02,2017-04-23,100,Very High,10,10,10,10,10,10,3.75,10.0
13811434,21,2016-08-28,2016-12-27,96,Very High,10,10,10,10,10,9,2.53,9.833333333333334
43168626,35,2015-11-01,2017-04-30,96,Very High,10,10,10,10,10,10,1.91,10.0
33610399,265,2015-05-30,2017-05-02,99,Very High,10,10,10,10,10,10,11.28,10.0
10024816,1,2017-04-18,2017-04-18,100,Very High,10,10,10,10,10,10,1.0,10.0
103901886,18,2017-01-14,2017-04-13,89,Very High,9,9,10,10,9,9,4.91,9.333333333333334
105987304,5,2016-12-27,2017-04-23,60,Moderate,6,7,6,6,10,7,1.18,7.0
52672782,1,2016-09-16,2017-03-25,100,Very High,10,10,10,10,10,10,0.13,10.0
2493728,38,2013-01-20,2017-03-17,91,Very High,9,9,10,10,9,9,0.73,9.333333333333334
11481001,2,2015-08-02,2015-08-22,70,High,8,6,10,10,8,7,0.09,8.166666666666666
3695503,10,2016-07-01,2016-12-27,90,Very High,8,8,10,10,9,9,0.98,9.0
38501031,34,2015-08-11,2017-04-02,96,Very High,10,10,10,10,10,10,1.61,10.0
3677865,13,2013-05-01,2017-03-19,86,Very High,9,9,10,10,8,8,0.27,9.0
71805340,48,2016-05-23,2017-04-21,88,Very High,9,9,9,10,9,9,4.16,9.166666666666666
109191392,12,2017-01-07,2017-04-30,98,Very High,10,10,10,10,10,10,3.08,10.0
20867240,8,2017-03-25,2017-05-01,100,Very High,10,10,10,10,10,10,6.0,10.0
11704942,141,2014-09-05,2017-04-02,82,High,8,8,9,8,9,8,4.35,8.333333333333334
30906832,126,2015-05-15,2017-04-18,82,High,9,8,9,9,8,9,5.25,8.666666666666666
13008453,17,2014-06-17,2017-04-12,89,Very High,10,9,10,10,10,9,0.48,9.666666666666666
31312966,45,2015-06-07,2017-04-30,99,Very High,10,10,10,10,10,10,1.94,10.0
12877446,12,2014-05-20,2017-04-27,92,Very High,9,9,9,9,10,9,0.33,9.166666666666666
2101623,208,2012-09-24,2017-04-16,88,Very High,9,9,10,10,9,9,3.71,9.333333333333334
1608733,17,2016-06-09,2017-02-18,86,Very High,9,9,10,10,8,9,1.55,9.166666666666666
65784878,61,2016-05-19,2017-04-26,98,Very High,10,10,10,10,10,10,5.23,10.0
5236498,13,2013-07-08,2016-11-27,91,Very High,9,10,10,10,9,9,0.28,9.5
66680767,1,2016-06-15,2016-06-15,80,High,8,8,10,10,10,10,0.09,9.333333333333334
2400215,66,2013-05-30,2017-01-28,95,Very High,10,10,10,10,10,9,1.38,9.833333333333334
58672109,13,2016-02-23,2017-03-01,95,Very High,9,9,10,10,10,10,0.89,9.666666666666666
1429142,98,2012-01-26,2017-04-05,93,Very High,10,9,10,10,10,9,1.53,9.666666666666666
58876515,20,2016-05-28,2017-04-03,94,Very High,10,10,10,10,9,9,1.76,9.666666666666666
117192629,2,2017-04-10,2017-04-13,100,Very High,10,10,10,10,10,10,2.0,10.0
1270782,10,2012-02-24,2015-07-03,100,Very High,10,10,10,10,9,10,0.16,9.833333333333334
7767163,216,2015-05-19,2017-04-28,95,Very High,10,9,10,10,10,10,9.06,9.833333333333334
38120308,43,2015-07-18,2017-03-31,97,Very High,10,10,10,10,10,10,1.97,10.0
66291265,2,2017-03-04,2017-03-16,90,Very High,9,10,9,9,9,9,0.98,9.166666666666666
104175723,3,2017-02-09,2017-04-14,87,Very High,10,9,10,10,9,9,1.07,9.5
95222914,2,2016-12-22,2017-01-02,80,High,10,9,9,8,8,8,0.45,8.666666666666666
59411774,4,2017-04-05,2017-05-01,95,Very High,10,10,10,10,10,10,4.0,10.0
25208150,3,2016-11-14,2016-12-31,100,Very High,9,10,10,10,9,10,0.53,9.666666666666666
50122866,3,2015-12-17,2016-01-03,93,Very High,10,10,10,10,9,10,0.18,9.833333333333334
7053599,108,2015-03-08,2017-04-30,93,Very High,9,9,10,10,10,9,4.11,9.5
18953377,8,2017-01-30,2017-04-26,100,Very High,10,10,10,10,10,10,2.55,10.0
33772749,7,2015-06-27,2016-05-31,91,Very High,9,10,10,9,10,9,0.31,9.5
5940402,11,2017-02-08,2017-04-29,100,Very High,10,10,10,10,9,10,3.88,9.833333333333334
4908426,2,2016-07-31,2016-08-26,80,High,10,6,10,10,9,8,0.22,8.833333333333334
116875599,1,2017-04-16,2017-04-16,100,Very High,10,10,10,10,10,10,1.0,10.0
8384207,21,2014-03-02,2017-04-13,98,Very High,10,10,10,10,10,10,0.54,10.0
7935464,4,2016-10-17,2017-04-14,95,Very High,10,10,10,10,10,10,0.6,10.0
2697699,12,2016-03-10,2017-02-26,93,Very High,9,9,10,10,10,8,0.86,9.333333333333334
35105083,13,2016-02-02,2017-03-07,95,Very High,9,9,10,10,10,10,0.85,9.666666666666666
35825942,20,2016-07-31,2017-04-15,99,Very High,10,10,10,10,10,10,2.17,10.0
43948107,7,2017-01-03,2017-04-11,94,Very High,9,9,10,9,9,9,1.75,9.166666666666666
113423580,17,2017-02-05,2017-05-01,99,Very High,10,10,10,10,10,10,5.8,10.0
1804997,39,2016-06-12,2017-04-23,96,Very High,10,10,10,10,10,9,3.59,9.833333333333334
27073942,6,2016-07-03,2016-08-27,100,Very High,10,10,10,10,10,10,0.59,10.0
30432510,66,2015-04-18,2017-04-28,97,Very High,10,10,10,10,10,10,2.65,10.0
1191154,13,2015-06-15,2016-12-16,98,Very High,9,10,10,9,10,9,0.57,9.5
240594,1,2017-01-02,2017-01-02,100,Very High,10,10,10,10,10,10,0.25,10.0
102542635,7,2016-12-15,2017-04-30,94,Very High,10,9,10,10,9,9,1.49,9.5
15445132,4,2017-01-10,2017-04-08,95,Very High,10,10,10,10,10,10,1.05,10.0
574153,33,2015-07-12,2017-04-17,89,Very High,9,9,10,10,9,9,1.5,9.333333333333334
25136796,1,2016-11-11,2016-11-11,80,High,10,8,10,10,8,10,0.17,9.333333333333334
6772585,19,2015-11-20,2017-04-10,97,Very High,10,9,10,10,10,10,1.07,9.833333333333334
59071427,14,2017-03-08,2017-04-30,100,Very High,10,10,10,10,10,10,7.37,10.0
73235084,24,2016-09-05,2016-11-27,100,Very High,10,10,10,10,10,10,2.99,10.0
62609333,3,2016-09-11,2017-02-24,93,Very High,9,10,10,10,10,10,0.38,9.833333333333334
5886324,10,2013-12-28,2017-04-04,93,Very High,10,9,10,10,10,9,0.25,9.666666666666666
37791031,35,2016-04-02,2017-02-25,95,Very High,10,10,10,10,10,9,2.64,9.833333333333334
80272434,22,2016-07-06,2017-04-26,87,Very High,9,9,9,9,9,9,2.19,9.0
979756,1,2016-04-08,2016-04-08,100,Very High,10,10,10,10,10,10,0.08,10.0
20916423,4,2015-03-25,2016-03-30,100,Very High,10,10,10,10,10,10,0.16,10.0
1534512,26,2014-04-02,2017-04-28,91,Very High,9,8,10,9,10,8,0.69,9.0
48633518,14,2016-07-04,2016-10-04,100,Very High,10,10,10,10,10,10,1.38,10.0
13277674,1,2015-02-18,2015-02-18,100,Very High,10,10,10,10,10,10,0.04,10.0
62580355,10,2016-04-01,2017-02-20,96,Very High,10,10,10,10,10,10,0.75,10.0
1129648,78,2011-11-30,2017-01-06,98,Very High,10,9,10,10,9,9,1.18,9.5
12217297,23,2015-02-07,2017-04-09,82,High,9,7,10,9,10,9,0.84,9.0
3415638,9,2016-05-16,2017-03-26,96,Very High,9,10,10,10,9,10,0.76,9.666666666666666
49754887,31,2016-01-01,2017-03-31,70,High,7,6,9,8,9,7,1.9,7.666666666666667
8753568,218,2013-10-14,2017-04-23,96,Very High,10,10,10,10,9,10,5.04,9.833333333333334
29114904,10,2016-03-18,2017-02-20,100,Very High,10,10,10,10,10,10,0.73,10.0
18173189,1,2016-06-05,2016-06-05,,,,,,,,,0.09,
51861201,22,2016-04-08,2017-04-23,97,Very High,10,10,10,10,10,10,1.69,10.0
1985026,22,2016-07-10,2017-04-25,100,Very High,10,10,10,10,10,10,2.22,10.0
14453310,1,2014-06-17,2014-06-17,100,Very High,10,10,10,10,10,10,0.03,10.0
41068652,44,2016-06-08,2017-04-17,88,Very High,9,9,9,9,9,9,4.0,9.0
36751538,1,2015-08-03,2015-08-03,80,High,8,8,8,8,8,8,0.05,8.0
15813363,2,2015-05-25,2016-08-08,30,Very Low,4,4,10,6,4,4,0.08,5.333333333333333
3930799,84,2012-10-27,2017-03-19,94,Very High,9,9,10,10,10,9,1.53,9.5
36678705,2,2017-04-21,2017-04-30,90,Very High,9,9,10,10,10,10,2.0,9.666666666666666
5971687,6,2015-07-29,2017-01-09,97,Very High,9,9,10,10,10,9,0.28,9.5
924686,39,2013-12-29,2017-04-29,97,Very High,10,10,10,10,10,10,0.96,10.0
9250598,2,2014-10-12,2014-11-01,100,Very High,10,10,10,10,10,10,0.06,10.0
28910693,28,2016-05-21,2017-04-20,98,Very High,10,10,10,10,10,10,2.41,10.0
41782035,77,2015-10-26,2017-04-21,94,Very High,9,10,10,10,10,9,4.15,9.666666666666666
22665560,66,2014-12-13,2017-04-19,95,Very High,10,10,10,10,10,9,2.27,9.833333333333334
11619,1,2017-04-07,2017-04-07,100,Very High,8,8,10,10,10,10,1.0,9.333333333333334
1397307,1,2015-08-30,2015-08-30,100,Very High,10,10,10,10,10,10,0.05,10.0
78119824,31,2016-06-27,2017-04-24,91,Very High,9,9,10,10,9,9,2.99,9.333333333333334
1396733,3,2016-07-16,2016-10-16,100,Very High,10,10,10,9,10,10,0.31,9.833333333333334
4373787,29,2015-11-11,2017-04-24,99,Very High,10,10,10,10,10,10,1.61,10.0
8314801,10,2016-07-24,2017-01-05,100,Very High,10,10,10,10,10,10,1.06,10.0
68292471,3,2016-07-18,2016-08-07,93,Very High,10,8,10,10,9,9,0.31,9.333333333333334
48285487,2,2016-03-30,2017-04-17,100,Very High,10,10,10,10,10,10,0.15,10.0
27670593,123,2015-02-23,2017-04-23,93,Very High,9,9,10,10,10,9,4.61,9.5
38016064,1,2017-03-19,2017-03-19,60,Moderate,10,4,10,10,10,8,0.65,8.666666666666666
54150574,51,2016-05-01,2017-04-17,93,Very High,9,9,10,10,9,9,4.16,9.333333333333334
94130236,1,2016-09-27,2016-09-27,,,,,,,,,0.14,
19411220,4,2015-12-10,2017-01-05,100,Very High,10,10,10,10,10,10,0.23,10.0
490287,16,2014-11-02,2017-02-08,96,Very High,9,9,10,10,10,9,0.53,9.5
11977189,226,2014-02-10,2017-05-01,97,Very High,10,10,10,10,10,10,5.75,10.0
866697,123,2015-02-15,2017-04-26,93,Very High,9,10,10,10,10,9,4.56,9.666666666666666
27125343,20,2015-02-16,2017-04-16,99,Very High,10,10,10,10,10,10,0.74,10.0
3004192,83,2015-03-01,2017-04-18,89,Very High,9,8,9,9,9,9,3.13,8.833333333333334
11578526,7,2015-06-30,2016-12-27,80,High,9,8,9,10,9,7,0.31,8.666666666666666
2073482,174,2012-06-11,2017-04-30,98,Very High,10,10,10,10,10,10,2.92,10.0
47211602,1,2016-04-21,2016-04-21,20,Very Low,2,2,4,4,2,2,0.08,2.6666666666666665
17657291,3,2016-07-25,2016-10-10,73,High,8,9,9,10,9,8,0.32,8.833333333333334
35026540,42,2016-03-30,2017-05-01,98,Very High,10,10,10,10,10,10,3.15,10.0
78921524,67,2016-07-03,2017-04-17,98,Very High,10,10,10,10,10,10,6.59,10.0
4158604,3,2017-02-20,2017-04-11,100,Very High,10,10,10,10,10,10,1.23,10.0
16269267,111,2014-07-23,2017-04-29,97,Very High,10,10,10,9,9,10,3.28,9.666666666666666
1394421,3,2013-03-28,2015-07-10,60,Moderate,10,10,10,10,10,10,0.06,10.0
16484717,2,2015-08-28,2015-09-27,100,Very High,10,10,10,10,10,10,0.1,10.0
3709242,1,2015-09-07,2015-09-07,100,Very High,10,10,10,10,10,10,0.05,10.0
2027342,3,2017-02-23,2017-04-05,100,Very High,10,10,10,10,10,10,1.29,10.0
64075297,24,2016-08-28,2017-04-30,100,Very High,10,10,10,10,10,10,2.89,10.0
34775175,13,2015-06-22,2016-07-25,91,Very High,9,8,10,10,10,9,0.57,9.333333333333334
41872191,4,2017-02-01,2017-03-08,100,Very High,10,10,10,10,10,10,1.3,10.0
5792142,6,2016-10-20,2017-01-28,100,Very High,10,10,10,10,10,10,0.92,10.0
77775544,8,2017-02-12,2017-04-17,98,Very High,10,10,10,10,10,10,2.96,10.0
8919490,44,2016-04-09,2017-04-30,97,Very High,10,10,10,10,10,9,3.38,9.833333333333334
95286,30,2016-07-05,2017-04-23,93,Very High,10,9,10,10,9,9,2.98,9.5
58200933,6,2016-05-16,2016-09-09,92,Very High,10,10,10,10,10,10,0.51,10.0
115834246,23,2017-02-12,2017-04-30,93,Very High,10,9,10,10,10,10,8.52,9.833333333333334
49427129,19,2016-02-02,2017-02-13,86,Very High,9,8,9,9,10,8,1.25,8.833333333333334
97980968,15,2016-11-22,2017-04-29,96,Very High,10,9,10,10,9,10,2.76,9.666666666666666
67652717,1,2016-04-23,2016-04-23,60,Moderate,2,4,6,4,8,4,0.08,4.666666666666667
40446523,19,2017-01-05,2017-05-01,99,Very High,10,10,10,10,10,10,4.79,10.0
28366224,3,2016-07-08,2017-01-01,100,Very High,10,10,8,10,10,10,0.3,9.666666666666666
8423834,2,2014-08-16,2015-01-01,100,Very High,10,9,10,10,10,10,0.06,9.833333333333334
48705556,9,2015-11-23,2017-02-12,84,High,9,8,9,9,10,9,0.51,9.0
62012646,8,2016-04-16,2016-08-07,95,Very High,10,10,10,10,10,10,0.63,10.0
46739490,1,2017-01-13,2017-01-13,100,Very High,10,10,10,10,10,10,0.27,10.0
5837555,55,2016-02-28,2017-04-17,93,Very High,9,9,10,10,10,9,3.83,9.5
6716768,5,2016-10-13,2017-02-17,100,Very High,10,10,10,10,10,10,0.74,10.0
23870102,20,2016-04-06,2017-04-09,93,Very High,10,10,10,9,8,10,1.53,9.5
80096803,24,2016-07-11,2017-04-26,96,Very High,10,9,10,10,10,10,2.42,9.833333333333334
515469,2,2011-09-06,2015-11-10,100,Very High,10,10,10,10,10,10,0.03,10.0
1319775,35,2015-07-07,2017-04-12,93,Very High,9,9,10,10,9,9,1.57,9.333333333333334
94977528,50,2016-10-09,2017-04-27,98,Very High,10,10,10,10,9,10,7.21,9.833333333333334
1776981,49,2012-06-19,2017-04-28,94,Very High,9,9,10,9,10,9,0.83,9.333333333333334
34325180,37,2016-03-23,2017-04-09,95,Very High,10,10,10,10,10,9,2.73,9.833333333333334
52719339,3,2016-07-29,2016-10-05,100,Very High,10,10,10,10,9,10,0.32,9.833333333333334
9198365,26,2014-01-20,2017-04-11,91,Very High,10,9,10,9,9,9,0.65,9.333333333333334
71694687,5,2016-05-28,2017-04-27,84,High,9,8,9,9,9,10,0.44,9.0
118420011,1,2017-03-19,2017-04-08,100,Very High,10,10,10,10,10,10,0.65,10.0
7411743,1,2017-01-26,2017-01-26,100,Very High,10,10,10,10,10,10,0.31,10.0
24982378,7,2016-10-07,2017-03-16,100,Very High,10,10,10,10,10,10,1.0,10.0
27604321,11,2015-05-19,2017-04-04,96,Very High,10,10,10,10,10,10,0.46,10.0
76219526,53,2016-07-04,2017-04-16,100,Very High,10,10,10,10,10,10,5.23,10.0
38786079,2,2016-05-16,2016-05-16,,,,,,,,,0.17,
50489440,28,2016-01-06,2017-04-15,99,Very High,10,10,10,10,9,10,1.74,9.833333333333334
3482032,2,2017-03-13,2017-03-23,100,Very High,10,10,10,10,10,10,1.15,10.0
4935155,125,2015-02-14,2017-04-27,94,Very High,10,10,10,10,10,9,4.64,9.833333333333334
15018209,113,2014-06-02,2017-04-28,98,Very High,10,10,10,10,10,10,3.18,10.0
14727082,26,2016-01-15,2017-04-18,82,High,9,9,10,9,8,9,1.64,9.0
50769015,25,2016-09-25,2017-03-25,96,Very High,10,10,10,10,10,10,3.39,10.0
5456032,14,2016-01-14,2017-02-23,90,Very High,9,9,9,9,9,9,0.88,9.0
52130826,3,2015-12-31,2016-08-26,87,Very High,9,9,10,9,9,9,0.18,9.166666666666666
38015175,24,2015-08-09,2017-03-09,98,Very High,10,10,10,10,9,10,1.14,9.833333333333334
639062,35,2013-11-17,2017-03-19,97,Very High,10,10,10,10,10,10,0.83,10.0
2308644,15,2017-01-08,2017-05-02,93,Very High,10,9,10,10,10,9,3.88,9.666666666666666
137990,32,2015-12-22,2017-04-17,91,Very High,9,9,9,9,10,9,1.92,9.166666666666666
82562798,6,2016-08-20,2017-02-06,90,Very High,9,7,10,10,10,9,0.7,9.166666666666666
62948,37,2015-09-10,2017-04-17,99,Very High,10,10,10,10,10,10,1.84,10.0
49708854,14,2016-10-03,2017-04-30,99,Very High,10,9,10,10,10,10,1.97,9.833333333333334
65993424,6,2016-07-22,2017-02-19,87,Very High,9,10,10,9,10,10,0.63,9.666666666666666
20321630,143,2014-10-13,2017-04-21,98,Very High,10,10,10,10,9,10,4.59,9.833333333333334
3222110,4,2014-12-24,2015-12-01,95,Very High,10,9,10,10,10,10,0.14,9.833333333333334
127815,6,2012-05-13,2014-06-26,100,Very High,9,9,10,10,9,10,0.1,9.5
32144738,8,2015-08-03,2016-02-18,98,Very High,10,9,9,10,9,9,0.38,9.333333333333334
4677715,50,2014-05-20,2017-04-13,96,Very High,10,10,10,10,9,10,1.39,9.833333333333334
27712941,10,2015-03-23,2016-01-05,98,Very High,9,9,10,10,10,10,0.39,9.666666666666666
3020659,10,2017-02-15,2017-04-29,94,Very High,9,9,10,10,10,9,3.85,9.5
69585327,41,2016-05-24,2017-04-26,93,Very High,10,10,9,9,10,10,3.57,9.666666666666666
1934448,29,2016-01-13,2017-04-24,99,Very High,10,10,10,10,10,10,1.82,10.0
32096307,115,2015-05-08,2017-04-18,95,Very High,10,10,10,10,10,10,4.75,10.0
2253001,70,2015-04-05,2017-04-22,99,Very High,10,10,10,10,10,10,2.76,10.0
3485266,44,2013-05-16,2017-04-11,91,Very High,10,9,9,10,9,9,0.91,9.333333333333334
51853213,18,2016-01-02,2017-05-01,88,Very High,10,9,10,10,9,9,1.11,9.5
21140715,1,2016-07-25,2016-07-25,80,High,10,6,10,10,8,8,0.11,8.666666666666666
86384117,14,2017-02-01,2017-04-18,87,Very High,9,9,9,9,9,9,4.57,9.0
42843537,22,2016-07-23,2017-04-23,95,Very High,9,10,10,10,9,9,2.32,9.5
36094931,1,2015-09-28,2015-09-28,100,Very High,10,8,8,10,10,10,0.05,9.333333333333334
2325328,6,2015-06-05,2015-09-02,90,Very High,10,9,10,10,10,8,0.26,9.5
49959241,11,2016-01-25,2017-04-09,91,Very High,10,10,9,10,9,9,0.71,9.5
80513073,10,2016-11-11,2017-03-20,94,Very High,10,9,10,10,10,9,1.72,9.666666666666666
601498,5,2012-12-30,2013-04-21,93,Very High,10,8,10,10,10,10,0.09,9.666666666666666
3708417,45,2014-07-27,2016-12-09,94,Very High,10,10,10,10,9,9,1.33,9.666666666666666
28349436,81,2015-05-25,2017-04-23,95,Very High,10,9,10,10,10,10,3.42,9.833333333333334
12707346,117,2015-03-10,2017-04-30,94,Very High,10,9,10,10,9,9,4.47,9.5
76615761,4,2017-03-11,2017-04-24,100,Very High,10,10,10,10,10,10,2.22,10.0
64819086,5,2016-06-05,2017-01-26,92,Very High,10,8,10,10,10,10,0.45,9.666666666666666
104267707,2,2017-03-30,2017-04-02,100,Very High,10,10,9,9,10,9,1.71,9.5
55178318,2,2017-04-02,2017-04-22,50,Low,10,10,10,10,8,8,1.87,9.333333333333334
51008136,114,2015-12-22,2017-04-25,87,Very High,9,9,10,10,9,9,6.85,9.333333333333334
4183341,119,2014-08-01,2017-04-17,98,Very High,10,10,10,10,10,10,3.55,10.0
10601052,79,2014-01-04,2016-11-01,95,Very High,9,9,10,10,10,9,1.95,9.5
6674438,111,2015-10-12,2017-04-23,99,Very High,10,10,10,10,10,10,5.84,10.0
2682536,3,2016-08-12,2017-04-09,87,Very High,9,7,9,9,7,9,0.34,8.333333333333334
13037208,69,2014-04-25,2017-04-20,99,Very High,10,10,10,10,9,10,1.87,9.833333333333334
10858300,14,2015-10-15,2017-04-23,97,Very High,10,9,10,10,10,9,0.74,9.666666666666666
39669262,17,2016-05-27,2017-05-01,98,Very High,10,10,10,10,10,10,1.49,10.0
1363780,34,2015-09-21,2017-03-20,96,Very High,10,10,10,10,10,10,1.73,10.0
28031662,2,2017-01-19,2017-05-01,100,Very High,10,10,10,10,10,10,0.57,10.0
49902835,89,2016-01-01,2017-04-12,98,Very High,10,10,10,10,10,10,5.46,10.0
9837626,11,2015-08-19,2016-03-30,96,Very High,10,10,10,10,10,10,0.53,10.0
107062118,24,2016-12-14,2017-05-01,96,Very High,9,9,10,10,10,10,5.11,9.666666666666666
32603323,19,2016-06-08,2017-04-19,99,Very High,10,10,10,10,10,10,1.73,10.0
3531894,1,2016-07-15,2016-07-15,,,,,,,,,0.1,
5992934,1,2017-03-14,2017-03-25,100,Very High,10,10,10,10,10,10,0.59,10.0
65231931,37,2016-04-25,2017-04-21,97,Very High,10,10,10,10,10,10,2.97,10.0
122772291,1,2017-04-17,2017-04-17,100,Very High,10,10,10,10,10,10,1.0,10.0
122109013,1,2017-04-15,2017-04-15,100,Very High,10,10,10,10,10,10,1.0,10.0
10975031,4,2016-08-19,2016-10-25,95,Very High,10,10,10,10,10,10,0.47,10.0
10625489,1,2017-04-13,2017-04-13,100,Very High,10,10,10,10,10,10,1.0,10.0
74205186,35,2016-06-07,2017-04-27,98,Very High,10,10,10,10,10,10,3.17,10.0
15019568,9,2014-08-06,2015-12-24,100,Very High,10,10,10,10,10,10,0.27,10.0
1700840,6,2016-11-14,2017-04-09,100,Very High,10,10,10,10,10,10,1.05,10.0
10838909,6,2016-02-15,2017-04-15,97,Very High,10,10,10,10,10,10,0.41,10.0
24156713,6,2017-04-06,2017-04-24,100,Very High,10,9,10,10,10,10,6.0,9.833333333333334
61170371,2,2017-03-12,2017-04-07,100,Very High,10,10,10,10,10,10,1.13,10.0
51530987,26,2016-06-13,2017-04-22,98,Very High,10,9,10,10,10,10,2.4,9.833333333333334
1376554,80,2011-12-17,2017-04-12,98,Very High,10,10,10,10,9,10,1.22,9.833333333333334
77785573,20,2016-07-06,2017-04-22,96,Very High,10,10,10,10,10,10,1.99,10.0
54253949,26,2016-06-26,2017-02-08,98,Very High,10,10,10,10,10,10,2.5,10.0
9075857,15,2014-08-25,2017-04-12,93,Very High,9,9,9,10,9,9,0.46,9.166666666666666
5280356,182,2013-03-10,2017-04-20,97,Very High,10,10,10,10,9,10,3.6,9.833333333333334
72147445,1,2016-06-12,2016-06-12,100,Very High,10,10,10,10,10,10,0.09,10.0
16886555,4,2017-04-15,2017-04-21,100,Very High,10,10,10,10,10,10,4.0,10.0
10420679,5,2016-11-03,2017-04-10,92,Very High,9,9,10,10,10,9,0.82,9.5
1506070,19,2016-08-03,2017-04-30,95,Very High,10,10,10,10,10,9,2.08,9.833333333333334
99090006,27,2016-11-07,2017-04-14,93,Very High,10,9,10,10,9,10,4.55,9.666666666666666
20739210,13,2016-10-03,2017-04-02,98,Very High,10,9,10,10,10,10,1.83,9.833333333333334
34206352,7,2016-06-19,2016-08-12,100,Very High,10,10,10,10,10,10,0.66,10.0
28290130,1,2017-04-07,2017-04-07,,,,,,,,,1.0,
20383529,28,2016-03-10,2017-04-13,89,Very High,9,9,9,9,9,9,2.0,9.0
116762643,5,2017-02-24,2017-04-16,100,Very High,10,10,10,10,10,10,2.17,10.0
37207995,13,2016-11-16,2017-04-18,97,Very High,10,10,10,10,9,10,2.31,9.833333333333334
5926545,2,2016-07-23,2016-08-19,100,Very High,10,10,10,10,10,10,0.21,10.0
639279,87,2013-04-01,2017-04-29,97,Very High,10,10,10,10,10,10,1.75,10.0
96233457,5,2017-02-06,2017-03-30,70,High,8,7,10,10,10,9,1.72,9.0
50063172,1,2017-04-30,2017-04-30,80,High,6,10,8,8,8,8,1.0,8.0
16450807,1,2017-05-01,2017-05-01,100,Very High,10,10,10,10,10,10,1.0,10.0
2811194,32,2012-07-14,2017-03-15,93,Very High,9,9,10,10,10,9,0.55,9.5
121047220,1,2017-05-01,2017-05-01,100,Very High,10,6,10,10,10,10,1.0,9.333333333333334
2695652,4,2013-01-21,2016-09-20,100,Very High,10,10,10,10,10,10,0.08,10.0
6874170,149,2015-03-08,2017-04-30,99,Very High,10,10,10,10,10,10,5.67,10.0
29903392,27,2016-04-11,2017-04-23,87,Very High,9,9,9,9,8,9,2.09,8.833333333333334
2545593,2,2016-01-31,2016-02-23,100,Very High,10,9,10,9,9,9,0.13,9.333333333333334
30878838,1,2017-03-28,2017-03-28,80,High,10,10,10,10,10,10,0.81,10.0
4075033,9,2015-09-06,2017-04-08,100,Very High,10,10,10,10,10,10,0.45,10.0
3181340,39,2016-08-27,2017-04-13,95,Very High,10,10,10,9,9,10,4.68,9.666666666666666
13735500,63,2014-09-02,2017-03-31,95,Very High,10,9,10,10,10,10,1.94,9.833333333333334
2270885,65,2013-01-02,2016-10-09,93,Very High,9,9,10,10,10,9,1.23,9.5
27191798,121,2015-10-13,2017-04-30,98,Very High,10,10,10,10,10,10,6.38,10.0
7049774,3,2015-07-23,2016-01-05,93,Very High,9,8,9,10,9,9,0.14,9.0
44308027,3,2016-09-05,2017-02-21,100,Very High,10,10,10,10,10,10,0.37,10.0
4227665,2,2014-09-01,2015-11-16,100,Very High,10,10,10,10,10,10,0.06,10.0
26585466,2,2015-04-14,2015-08-02,100,Very High,10,10,10,10,10,10,0.08,10.0
1705379,77,2011-12-24,2017-03-22,98,Very High,10,10,10,10,10,10,1.18,10.0
25188024,44,2015-10-09,2017-04-30,100,Very High,10,10,10,10,10,10,2.3,10.0
64117864,66,2016-04-03,2017-05-01,97,Very High,10,10,10,10,10,10,5.0,10.0
31831226,6,2015-04-29,2015-10-12,87,Very High,9,8,8,9,8,9,0.24,8.5
1810141,17,2013-11-03,2017-01-19,98,Very High,10,10,10,10,9,9,0.4,9.666666666666666
5592294,20,2015-07-21,2017-04-28,100,Very High,10,10,10,10,10,10,0.92,10.0
6205097,17,2015-09-08,2017-04-30,93,Very High,9,9,10,9,9,9,0.84,9.166666666666666
4795643,4,2015-12-29,2016-07-18,95,Very High,10,9,10,9,10,10,0.24,9.666666666666666
21036830,5,2017-02-19,2017-04-25,88,Very High,9,9,9,9,10,10,2.03,9.333333333333334
37065459,3,2016-02-18,2016-08-24,87,Very High,10,9,10,9,7,9,0.2,9.0
3188519,3,2015-08-03,2016-02-15,93,Very High,9,9,10,10,10,10,0.14,9.666666666666666
95057,13,2010-05-31,2017-04-04,91,Very High,8,8,10,10,9,9,0.15,9.0
46040688,3,2015-10-18,2016-01-10,100,Very High,10,10,10,10,10,10,0.16,10.0
2938889,2,2017-04-30,2017-05-01,100,Very High,10,10,10,10,10,10,2.0,10.0
1238512,1,2017-01-01,2017-03-21,100,Very High,10,10,10,10,10,10,0.24,10.0
