host_id,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
97192331,10,2016-10-09,2017-04-23,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.45
26571659,8,2015-06-28,2015-09-25,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.36
22536807,5,2016-01-10,2017-04-09,100.0,9.0,10.0,10.0,10.0,10.0,9.0,0.31
23194347,1,2017-04-17,2017-04-17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
18597200,2,2015-11-19,2016-06-07,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.11
58078484,19,2016-07-16,2017-04-22,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.95
30317654,35,2015-06-19,2017-04-07,92.0,10.0,9.0,10.0,10.0,10.0,9.0,1.53
84786850,5,2016-09-11,2016-11-20,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.64
2884038,0,,,,,,,,,,
952906,0,,,,,,,,,,
4234001,4,2015-10-08,2017-01-02,100.0,10.0,10.0,10.0,10.0,10.0,8.0,0.21
2609735,9,2015-07-25,2017-01-02,89.0,9.0,8.0,10.0,10.0,10.0,9.0,0.42
23088284,23,2017-01-11,2017-04-16,90.0,9.0,9.0,9.0,10.0,9.0,9.0,6.11
61285851,8,2016-06-30,2017-04-10,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.78
37245120,2,2015-12-30,2016-08-28,100.0,10.0,10.0,9.0,10.0,9.0,9.0,0.12
32913755,19,2015-06-23,2017-01-01,91.0,9.0,10.0,10.0,10.0,10.0,9.0,0.84
56240217,0,,,,,,,,,,
101535517,1,2017-01-03,2017-01-03,20.0,,,2.0,2.0,,,0.25
27335891,38,2015-02-18,2017-03-21,92.0,9.0,9.0,9.0,10.0,10.0,9.0,1.41
3947940,0,,,,,,,,,,
43393602,0,,,,,,,,,,
4319642,0,,,,,,,,,,
36967758,2,2017-01-02,2017-01-05,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0.49
128297570,0,,,,,,,,,,
41070373,86,2016-02-18,2017-04-23,95.0,9.0,9.0,10.0,10.0,9.0,10.0,5.85
2891376,28,2014-09-01,2017-03-12,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.86
550078,100,2011-05-05,2017-01-23,95.0,9.0,9.0,10.0,10.0,10.0,10.0,1.37
24239006,19,2016-08-07,2017-04-25,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2.11
84257349,17,2016-09-04,2017-04-12,96.0,10.0,10.0,10.0,10.0,9.0,9.0,2.11
9861271,3,2017-03-18,2017-04-06,80.0,9.0,6.0,9.0,10.0,9.0,8.0,1.91
106937654,16,2017-02-08,2017-04-27,93.0,9.0,10.0,10.0,10.0,10.0,10.0,5.65
24524835,8,2015-01-01,2017-03-18,98.0,10.0,9.0,10.0,10.0,9.0,10.0,0.28
32281428,3,2015-05-16,2015-08-04,87.0,8.0,5.0,9.0,10.0,9.0,8.0,0.13
52993487,7,2017-02-05,2017-04-23,91.0,9.0,10.0,9.0,9.0,9.0,9.0,2.39
29248972,0,,,,,,,,,,
3294402,32,2016-12-24,2017-04-21,97.0,10.0,10.0,10.0,10.0,10.0,9.0,7.33
5480740,0,,,,,,,,,,
1417901,12,2015-06-02,2017-02-23,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.51
64643736,0,,,,,,,,,,
9762413,208,2014-08-10,2017-04-03,85.0,9.0,9.0,9.0,9.0,9.0,9.0,6.25
51612412,3,2016-04-06,2016-07-17,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0.23
37334916,5,2016-09-25,2016-10-30,92.0,10.0,10.0,9.0,9.0,10.0,10.0,0.68
128016955,0,,,,,,,,,,
4810594,10,2015-08-01,2017-03-11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.47
123116103,7,2017-04-06,2017-04-23,100.0,10.0,10.0,10.0,9.0,10.0,10.0,7.0
98993071,11,2017-01-10,2017-04-25,96.0,10.0,9.0,10.0,10.0,10.0,10.0,2.92
4265196,2,2015-06-29,2015-07-05,90.0,9.0,9.0,9.0,9.0,9.0,9.0,0.09
2270448,7,2017-03-06,2017-04-22,97.0,10.0,10.0,10.0,10.0,10.0,10.0,3.56
281706,29,2014-11-15,2015-09-23,90.0,9.0,9.0,10.0,10.0,9.0,9.0,0.97
4346093,46,2013-10-09,2017-04-09,90.0,9.0,9.0,10.0,9.0,10.0,9.0,1.06
35378076,0,,,,,,,,,,
87403126,1,2016-08-20,2016-08-20,,,,,,,,0.12
48964656,0,,,,,,,,,,
5538634,1,2016-07-31,2016-07-31,100.0,10.0,10.0,8.0,10.0,10.0,10.0,0.11
76997138,2,2017-03-04,2017-03-12,90.0,9.0,10.0,10.0,10.0,9.0,9.0,0.98
46668642,42,2016-06-27,2017-04-29,97.0,10.0,9.0,10.0,10.0,10.0,10.0,4.05
13171981,20,2015-08-23,2017-03-31,95.0,10.0,9.0,10.0,10.0,10.0,10.0,0.97
3679304,6,2016-11-18,2017-03-05,80.0,9.0,8.0,9.0,10.0,10.0,8.0,1.08
20056779,4,2015-08-13,2017-01-29,100.0,10.0,9.0,10.0,10.0,10.0,9.0,0.19
8307169,1,2016-05-22,2016-05-22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.09
52899406,0,,,,,,,,,,
125738909,0,,,,,,,,,,
36904435,2,2015-08-20,2015-09-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.1
6210721,32,2014-01-03,2017-01-01,93.0,9.0,9.0,10.0,10.0,10.0,9.0,0.79
26293231,24,2016-06-06,2017-04-23,96.0,10.0,10.0,10.0,10.0,9.0,10.0,2.17
25925331,6,2016-10-23,2017-03-17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.94
13735101,4,2015-11-07,2015-12-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.22
111826945,7,2017-01-20,2017-04-10,94.0,10.0,10.0,10.0,10.0,10.0,10.0,2.02
20745424,32,2015-09-07,2017-04-15,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.59
7271092,1,2015-08-13,2015-08-13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05
92995614,2,2016-11-30,2017-02-16,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.39
989176,7,2016-10-23,2017-02-14,95.0,10.0,9.0,10.0,10.0,10.0,9.0,1.09
32986826,5,2016-12-20,2017-04-14,92.0,10.0,9.0,10.0,10.0,10.0,10.0,1.11
28933623,5,2015-09-30,2017-04-30,96.0,9.0,9.0,10.0,9.0,10.0,9.0,0.26
7426511,20,2015-06-28,2015-12-26,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.89
96902492,20,2016-10-05,2017-04-25,98.0,10.0,10.0,9.0,10.0,10.0,10.0,2.84
50784721,1,2016-11-20,2016-11-20,,,,,,,,0.18
97127818,6,2017-03-14,2017-04-26,97.0,10.0,10.0,9.0,9.0,9.0,9.0,3.53
51010644,18,2016-07-09,2017-05-01,93.0,10.0,10.0,10.0,10.0,10.0,9.0,1.81
12054362,18,2015-05-04,2016-08-27,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.74
3417401,14,2017-01-09,2017-04-16,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.65
13320057,27,2014-04-14,2017-03-12,94.0,10.0,10.0,10.0,9.0,9.0,9.0,0.73
3817812,2,2015-08-21,2016-02-10,100.0,10.0,10.0,9.0,10.0,10.0,10.0,0.1
25131472,12,2016-12-27,2017-03-31,98.0,10.0,9.0,10.0,10.0,10.0,10.0,2.81
3435610,7,2016-02-28,2017-04-03,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0.49
65500144,0,,,,,,,,,,
52185704,35,2016-04-16,2017-03-25,96.0,10.0,10.0,10.0,10.0,9.0,9.0,2.74
96605823,9,2017-01-22,2017-04-05,87.0,10.0,9.0,9.0,8.0,9.0,9.0,2.65
9185907,10,2016-07-24,2017-02-18,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.06
36980080,0,,,,,,,,,,
34693116,1,2015-07-20,2015-07-20,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05
8206200,45,2014-02-11,2017-01-28,90.0,9.0,9.0,9.0,10.0,9.0,9.0,1.15
112185104,16,2017-02-06,2017-04-26,80.0,8.0,7.0,9.0,8.0,10.0,9.0,5.52
7186357,17,2016-07-26,2017-04-06,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1.81
17745202,3,2017-02-25,2017-04-08,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1.32
63293038,4,2017-01-05,2017-04-30,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1.01
866115,24,2014-01-03,2017-03-01,80.0,8.0,8.0,9.0,9.0,9.0,8.0,0.59
3508413,1,2016-07-31,2016-07-31,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.11
68015794,14,2016-06-30,2017-01-04,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.36
45697001,1,2016-11-13,2016-11-13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.17
82202728,1,2016-07-27,2016-07-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.11
20621329,1,2016-10-28,2016-10-28,,,,,,,,0.16
121913680,0,,,,,,,,,,
90039675,0,,,,,,,,,,
4395501,2,2016-06-17,2016-06-26,100.0,10.0,10.0,10.0,10.0,10.0,,0.19
21062115,1,2015-11-28,2015-11-28,100.0,8.0,10.0,10.0,10.0,10.0,10.0,0.06
118117384,4,2017-03-15,2017-04-09,80.0,8.0,10.0,10.0,9.0,10.0,9.0,2.4
20438160,12,2015-02-03,2017-01-01,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.44
15979905,0,,,,,,,,,,
1561399,15,2015-08-09,2016-05-15,94.0,10.0,9.0,10.0,10.0,10.0,10.0,0.71
39282254,2,2015-09-18,2016-02-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.1
5009369,26,2016-09-12,2017-04-14,97.0,10.0,10.0,10.0,10.0,9.0,9.0,3.33
3579688,36,2016-03-02,2017-04-22,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2.52
3947940,0,,,,,,,,,,
56529670,23,2016-04-24,2017-04-14,88.0,9.0,8.0,9.0,9.0,10.0,9.0,1.84
10457909,0,,,,,,,,,,
25748094,0,,,,,,,,,,
190861,12,2013-07-15,2017-04-11,96.0,10.0,9.0,10.0,10.0,9.0,9.0,0.26
22442950,118,2014-11-08,2017-04-11,98.0,10.0,10.0,10.0,10.0,10.0,10.0,3.9
65967564,1,2016-07-12,2016-07-12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.1
103998917,2,2016-12-29,2017-01-03,90.0,10.0,10.0,10.0,10.0,10.0,10.0,0.48
46245906,11,2016-01-08,2016-07-01,80.0,8.0,7.0,9.0,10.0,10.0,9.0,0.68
25275808,90,2016-04-19,2017-04-29,97.0,10.0,10.0,10.0,10.0,10.0,10.0,7.11
92334927,2,2017-04-20,2017-04-22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0
699741,0,,,,,,,,,,
2727712,6,2017-03-24,2017-04-30,97.0,10.0,10.0,10.0,10.0,10.0,9.0,4.39
1494781,12,2015-03-02,2017-03-20,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0.45
96605823,9,2017-01-29,2017-04-30,96.0,10.0,10.0,10.0,10.0,10.0,10.0,2.84
40077627,123,2015-08-19,2017-04-27,93.0,9.0,9.0,10.0,10.0,10.0,9.0,5.91
110073845,11,2017-01-15,2017-03-29,85.0,9.0,9.0,10.0,9.0,8.0,9.0,3.03
49399079,0,,,,,,,,,,
3645619,11,2013-06-22,2017-04-13,94.0,9.0,10.0,10.0,10.0,10.0,9.0,0.23
47359832,0,,,,,,,,,,
429011,5,2012-10-16,2015-07-25,87.0,8.0,8.0,10.0,10.0,10.0,9.0,0.09
43830281,6,2015-09-20,2016-08-31,97.0,9.0,9.0,9.0,10.0,9.0,10.0,0.3
46005850,5,2015-12-15,2017-04-30,88.0,10.0,9.0,10.0,10.0,9.0,10.0,0.3
34690028,7,2016-09-12,2017-02-13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9
68103667,1,2016-05-01,2016-05-01,100.0,10.0,8.0,10.0,10.0,10.0,10.0,0.08
124509268,1,2017-04-10,2017-04-10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
34410990,124,2015-05-31,2017-04-16,89.0,9.0,9.0,9.0,9.0,9.0,9.0,5.28
9687590,13,2015-11-16,2017-04-21,88.0,10.0,10.0,10.0,10.0,9.0,9.0,0.73
53658021,15,2017-02-03,2017-04-21,97.0,10.0,10.0,9.0,9.0,10.0,10.0,5.0
3475436,7,2013-01-09,2016-04-09,70.0,8.0,7.0,8.0,8.0,8.0,8.0,0.13
64122733,0,,,,,,,,,,
17310977,27,2014-07-28,2016-11-27,88.0,9.0,7.0,9.0,10.0,9.0,8.0,0.8
50999731,0,,,,,,,,,,
63206508,4,2017-04-09,2017-04-27,95.0,10.0,10.0,10.0,10.0,10.0,10.0,4.0
25149349,0,,,,,,,,,,
43361360,187,2015-10-04,2017-04-25,98.0,10.0,10.0,10.0,10.0,10.0,10.0,9.71
6414941,16,2013-12-01,2017-03-31,91.0,9.0,9.0,9.0,9.0,10.0,9.0,0.38
100569140,8,2017-03-19,2017-04-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5.22
17372815,24,2016-02-01,2017-04-02,78.0,8.0,7.0,9.0,8.0,9.0,8.0,1.57
94832075,0,,,,,,,,,,
73979465,7,2017-02-10,2017-04-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.53
672999,6,2016-05-31,2016-07-17,100.0,10.0,10.0,9.0,10.0,10.0,10.0,0.53
24367852,9,2015-08-01,2017-04-03,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.42
8979313,65,2015-06-14,2017-04-17,97.0,10.0,9.0,10.0,10.0,10.0,10.0,2.83
66145167,2,2016-09-23,2016-09-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.27
40523324,1,2017-04-30,2017-04-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
35336437,105,2015-07-02,2017-04-16,83.0,9.0,8.0,9.0,9.0,7.0,9.0,4.69
58056241,0,,,,,,,,,,
36290720,2,2016-11-26,2017-02-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.38
4597097,14,2016-03-13,2017-04-04,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.01
23318179,0,,,,,,,,,,
99799501,6,2016-10-20,2017-04-17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.92
73357040,4,2016-07-02,2016-07-24,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.39
106762469,2,2017-02-21,2017-04-28,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0.83
12320151,69,2015-12-10,2017-05-02,98.0,10.0,10.0,10.0,10.0,10.0,10.0,4.05
126007682,0,,,,,,,,,,
13007611,4,2017-01-10,2017-04-20,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.05
5308092,82,2014-09-29,2017-04-25,90.0,10.0,9.0,10.0,10.0,9.0,9.0,2.59
16672866,7,2016-07-25,2017-01-14,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.74
761042,19,2016-01-02,2016-10-26,89.0,10.0,10.0,9.0,9.0,8.0,9.0,1.17
6724947,6,2016-10-30,2017-03-05,73.0,8.0,7.0,9.0,9.0,8.0,8.0,0.97
202154,90,2014-08-09,2017-04-20,96.0,10.0,10.0,10.0,10.0,10.0,9.0,2.7
114217530,4,2017-02-03,2017-03-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.33
97873154,35,2016-11-10,2017-04-30,91.0,9.0,9.0,10.0,9.0,9.0,9.0,6.0
10511032,0,,,,,,,,,,
4951380,33,2014-10-01,2017-04-21,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.05
39180866,16,2015-09-13,2017-04-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8
16307681,78,2014-09-01,2017-04-18,86.0,9.0,9.0,9.0,9.0,10.0,9.0,2.4
187286,123,2013-07-14,2017-04-13,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2.65
33659101,1,2017-01-01,2017-01-01,100.0,10.0,8.0,10.0,10.0,10.0,10.0,0.24
55324980,7,2016-03-08,2016-07-22,89.0,10.0,9.0,10.0,10.0,10.0,10.0,0.5
86567636,14,2016-10-31,2017-04-23,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.27
1676660,0,,,,,,,,,,
6185056,2,2016-07-24,2016-08-07,90.0,10.0,10.0,8.0,10.0,10.0,9.0,0.21
14930951,120,2014-07-07,2017-04-23,83.0,9.0,9.0,9.0,9.0,8.0,8.0,3.49
6197767,48,2013-06-10,2016-12-31,95.0,9.0,9.0,10.0,10.0,10.0,9.0,1.01
13007098,3,2015-08-17,2015-08-24,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0.14
1131731,14,2014-08-29,2016-08-20,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0.43
20384863,9,2016-08-10,2017-03-13,93.0,10.0,10.0,10.0,10.0,9.0,10.0,1.01
54950941,6,2017-03-12,2017-04-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.4
45567078,0,,,,,,,,,,
465624,123,2011-06-13,2017-01-22,87.0,9.0,9.0,9.0,9.0,10.0,9.0,1.71
28139046,43,2016-06-26,2017-04-14,93.0,10.0,10.0,10.0,10.0,9.0,9.0,4.13
9811903,215,2014-02-22,2017-04-14,91.0,10.0,9.0,10.0,9.0,9.0,9.0,5.53
4964338,82,2013-06-25,2017-05-01,95.0,10.0,10.0,10.0,10.0,9.0,9.0,1.75
678493,49,2016-07-08,2017-05-02,95.0,10.0,9.0,10.0,10.0,10.0,10.0,4.9
13209043,96,2015-01-02,2017-04-29,88.0,9.0,9.0,9.0,9.0,9.0,9.0,3.38
17981722,23,2016-09-28,2017-04-01,96.0,10.0,10.0,10.0,10.0,10.0,10.0,3.17
5610403,201,2014-10-28,2017-04-28,98.0,10.0,10.0,10.0,10.0,10.0,10.0,6.56
84122204,0,,,,,,,,,,
3519527,226,2013-03-29,2017-04-25,98.0,10.0,10.0,10.0,10.0,10.0,10.0,4.53
26552783,0,,,,,,,,,,
4000544,25,2016-03-01,2017-04-16,89.0,10.0,9.0,10.0,9.0,10.0,9.0,1.75
7425069,57,2015-08-05,2017-02-04,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.68
30173930,3,2017-01-24,2017-04-14,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0.9
26816360,0,,,,,,,,,,
8836213,2,2017-04-17,2017-04-26,100.0,9.0,9.0,10.0,10.0,10.0,9.0,2.0
2258582,109,2013-09-04,2017-04-29,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.44
54272896,1,2016-11-29,2016-11-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.19
4345071,2,2016-05-20,2016-07-07,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.17
83017606,13,2016-09-26,2017-01-02,95.0,9.0,10.0,10.0,10.0,9.0,10.0,1.78
18297596,134,2015-12-30,2017-04-23,99.0,10.0,10.0,10.0,10.0,10.0,10.0,8.19
106087972,0,,,,,,,,,,
592405,225,2013-03-11,2017-04-16,91.0,9.0,9.0,10.0,10.0,10.0,9.0,4.46
40712381,6,2016-12-13,2017-04-30,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.27
8289461,25,2014-03-11,2017-03-09,96.0,10.0,9.0,10.0,10.0,10.0,10.0,0.65
77952373,10,2016-08-29,2017-04-20,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.21
27957225,73,2015-03-08,2017-04-07,95.0,10.0,9.0,10.0,10.0,10.0,10.0,2.78
23720047,0,,,,,,,,,,
15577626,1,2016-09-25,2017-01-15,100.0,8.0,10.0,10.0,10.0,10.0,10.0,0.14
84350114,0,,,,,,,,,,
1278919,7,2016-10-23,2017-02-09,94.0,10.0,10.0,10.0,10.0,9.0,9.0,1.09
32869912,10,2016-11-18,2017-03-26,92.0,9.0,9.0,10.0,10.0,9.0,9.0,1.8
107047126,3,2017-02-13,2017-04-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.13
29959288,2,2017-03-12,2017-03-23,60.0,8.0,7.0,10.0,5.0,10.0,6.0,1.13
67813176,2,2016-09-26,2017-02-19,90.0,10.0,10.0,10.0,10.0,10.0,10.0,0.27
55067641,20,2017-02-03,2017-04-15,80.0,9.0,8.0,10.0,9.0,9.0,9.0,6.67
24708112,12,2015-06-21,2017-03-18,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0.53
22625972,0,,,,,,,,,,
59758735,8,2016-03-23,2017-04-19,88.0,10.0,9.0,10.0,10.0,10.0,9.0,0.59
23353151,1,2016-10-15,2016-10-15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.15
646654,39,2014-10-19,2017-04-20,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.26
55435140,2,2016-02-02,2017-01-31,100.0,10.0,10.0,10.0,10.0,7.0,10.0,0.13
1168165,0,,,,,,,,,,
41436492,0,,,,,,,,,,
104541334,2,2017-02-11,2017-02-20,80.0,9.0,9.0,9.0,10.0,10.0,9.0,0.73
1541512,1,2015-07-25,2015-07-25,80.0,8.0,6.0,10.0,10.0,6.0,8.0,0.05
11637266,60,2015-12-18,2017-04-15,91.0,9.0,9.0,10.0,10.0,10.0,9.0,3.58
14718321,22,2016-06-07,2017-04-29,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.99
60632106,16,2016-04-24,2017-01-18,84.0,9.0,9.0,10.0,10.0,9.0,9.0,1.28
10182297,8,2015-08-20,2016-12-30,95.0,9.0,10.0,10.0,10.0,9.0,9.0,0.39
53331260,3,2016-04-13,2016-11-12,87.0,9.0,9.0,9.0,9.0,9.0,9.0,0.23
15533468,3,2016-03-01,2016-05-24,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0.21
89420054,38,2016-12-11,2017-05-01,98.0,10.0,10.0,10.0,10.0,10.0,10.0,7.92
110512744,17,2017-01-29,2017-04-26,89.0,9.0,9.0,10.0,10.0,9.0,9.0,5.37
57425866,50,2016-05-13,2017-04-07,96.0,9.0,10.0,10.0,10.0,10.0,10.0,4.21
5792870,10,2013-06-17,2014-08-16,91.0,9.0,10.0,10.0,10.0,9.0,9.0,0.21
22896069,0,,,,,,,,,,
30003401,18,2015-08-08,2017-04-24,92.0,9.0,9.0,10.0,10.0,9.0,10.0,0.85
24563876,1,2015-03-18,2015-03-18,100.0,10.0,8.0,10.0,10.0,10.0,10.0,0.04
86389913,13,2016-08-11,2017-02-22,85.0,9.0,9.0,10.0,9.0,9.0,9.0,1.47
126638948,0,,,,,,,,,,
1463561,26,2015-08-09,2017-04-15,95.0,10.0,9.0,10.0,10.0,10.0,9.0,1.23
49114555,12,2015-12-16,2017-04-12,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.71
14818713,1,2014-08-01,2014-08-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.03
2907838,0,,,,,,,,,,
1705603,9,2016-04-10,2016-07-21,91.0,8.0,10.0,10.0,10.0,10.0,9.0,0.69
76820371,35,2016-06-21,2017-04-16,83.0,9.0,8.0,10.0,10.0,9.0,9.0,3.31
53511541,3,2016-02-15,2016-08-02,93.0,9.0,10.0,9.0,10.0,10.0,10.0,0.2
64095760,0,,,,,,,,,,
3392276,18,2015-05-02,2017-04-14,93.0,9.0,9.0,10.0,10.0,9.0,9.0,0.74
66109042,34,2016-05-06,2016-11-04,95.0,10.0,10.0,10.0,10.0,10.0,10.0,2.81
8639785,154,2014-01-08,2017-04-29,98.0,10.0,10.0,10.0,10.0,10.0,10.0,3.81
24299221,39,2016-05-02,2017-04-30,92.0,10.0,9.0,10.0,10.0,9.0,9.0,3.18
92203788,1,2017-03-27,2017-03-27,100.0,,10.0,10.0,10.0,10.0,10.0,0.79
25565082,13,2016-09-20,2017-04-30,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.73
82397723,3,2017-03-26,2017-04-18,100.0,9.0,10.0,10.0,10.0,10.0,10.0,2.31
43025799,2,2017-03-12,2017-03-19,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.13
5637697,34,2015-06-29,2017-04-28,93.0,10.0,9.0,10.0,10.0,10.0,9.0,1.51
27423773,0,,,,,,,,,,
16545761,1,2017-04-24,2017-04-24,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
6793558,17,2014-11-23,2016-12-21,79.0,10.0,8.0,9.0,8.0,8.0,8.0,0.57
1030745,41,2015-07-06,2017-03-25,91.0,10.0,9.0,10.0,10.0,9.0,9.0,1.84
675121,38,2016-07-16,2017-04-16,96.0,10.0,10.0,10.0,10.0,9.0,9.0,3.9
2400130,16,2015-03-16,2017-04-04,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.62
9124283,63,2014-04-20,2017-04-17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.7
6602626,79,2013-07-25,2017-04-23,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1.72
73192868,22,2016-07-12,2017-03-16,90.0,9.0,9.0,9.0,9.0,10.0,9.0,2.23
123308642,0,,,,,,,,,,
30319,17,2016-04-11,2017-04-24,89.0,9.0,9.0,9.0,10.0,9.0,9.0,1.31
59532199,3,2016-03-02,2016-04-14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.21
109891062,2,2017-03-18,2017-04-10,100.0,10.0,8.0,10.0,10.0,10.0,8.0,1.28
92987152,12,2016-09-03,2017-05-01,94.0,9.0,10.0,9.0,9.0,9.0,9.0,1.48
32089619,1,2017-04-15,2017-04-15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
56292079,0,,,,,,,,,,
119316616,2,2017-04-19,2017-04-20,100.0,10.0,10.0,10.0,10.0,9.0,10.0,2.0
80986949,0,,,,,,,,,,
13245574,0,,,,,,,,,,
30102636,1,2016-07-31,2016-07-31,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.11
66659499,69,2016-07-03,2017-04-27,89.0,10.0,9.0,9.0,9.0,10.0,9.0,6.79
12274940,45,2016-02-02,2017-04-17,96.0,10.0,10.0,10.0,10.0,10.0,9.0,2.95
20339206,30,2016-07-18,2017-04-29,93.0,10.0,9.0,10.0,9.0,10.0,10.0,3.1
22583075,0,,,,,,,,,,
31037586,0,,,,,,,,,,
107281097,0,,,,,,,,,,
60682145,2,2016-06-14,2016-06-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.19
1929224,49,2015-03-20,2017-02-20,93.0,9.0,8.0,9.0,10.0,10.0,9.0,1.89
15386857,7,2015-09-13,2017-04-27,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0.35
1936673,4,2016-07-06,2017-01-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.4
111037026,0,,,,,,,,,,
22738322,21,2015-08-04,2017-04-13,91.0,10.0,10.0,10.0,9.0,9.0,10.0,0.99
9598680,6,2014-06-24,2017-02-14,92.0,9.0,9.0,10.0,10.0,10.0,9.0,0.17
24416358,0,,,,,,,,,,
37154242,14,2015-09-14,2017-02-26,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.7
12371813,0,,,,,,,,,,
32346584,0,,,,,,,,,,
116447499,13,2017-02-27,2017-04-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5.91
121418710,5,2017-04-04,2017-04-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0
