id,host_id,price,affordability
16259807,105237087,$60.00,affordable $51-200
13641826,77926474,$51.00,affordable $51-200
16764918,24592484,$45.00,Cheap $0-49
3563980,9762413,$139.00,affordable $51-200
12810536,69843281,$47.00,Cheap $0-49
18312085,126665925,$130.00,affordable $51-200
1209339,2375457,$139.00,affordable $51-200
17943415,107587090,$50.00,Cheap $0-49
2351745,12009529,$75.00,affordable $51-200
5798092,7684828,$99.00,affordable $51-200
9728668,8520623,$110.00,affordable $51-200
13674970,33761043,$79.00,affordable $51-200
1545266,5493691,$85.00,affordable $51-200
17416504,89155282,$105.00,affordable $51-200
17481832,172788,$48.00,Cheap $0-49
8341142,43966577,$149.00,affordable $51-200
2654743,13590583,$107.00,affordable $51-200
7162562,24004733,$199.00,affordable $51-200
18310624,3404824,$300.00,expensive $200-500
13187816,12812392,$125.00,affordable $51-200
12918215,9896419,$139.00,affordable $51-200
13006150,9741116,$155.00,affordable $51-200
4879069,25099772,$110.00,affordable $51-200
16113877,103174281,$15.00,Cheap $0-49
16974771,56737232,$299.00,expensive $200-500
13130277,57825684,$90.00,affordable $51-200
7789695,40995385,$38.00,Cheap $0-49
11274078,17134841,$149.00,affordable $51-200
1195328,2982454,$20.00,Cheap $0-49
14253344,79544514,$300.00,expensive $200-500
8656682,45491420,$80.00,affordable $51-200
17750114,121105916,$200.00,affordable $51-200
14592253,50485076,$59.00,affordable $51-200
168247,226151,$99.00,affordable $51-200
9879854,9592901,$99.00,affordable $51-200
1776027,214752,$225.00,expensive $200-500
13128045,73088226,$33.00,Cheap $0-49
838943,2974166,$50.00,Cheap $0-49
13512130,77564526,"$1,000.00",very expensive $500+
506088,1928443,$400.00,expensive $200-500
6504598,34000463,$70.00,affordable $51-200
9091805,45169355,$30.00,Cheap $0-49
13019645,12775472,$175.00,affordable $51-200
15520340,99764605,$165.00,affordable $51-200
2966565,15136197,$150.00,affordable $51-200
6747090,24526680,$495.00,expensive $200-500
14089742,53842646,$65.00,affordable $51-200
16029151,188765,$89.00,affordable $51-200
13546051,27345195,$119.00,affordable $51-200
17921374,41881230,$291.00,expensive $200-500
17143834,7097097,$349.00,expensive $200-500
9412252,48802590,$99.00,affordable $51-200
11149885,32626385,$40.00,Cheap $0-49
13031958,72020869,$198.00,affordable $51-200
11187971,58243169,$75.00,affordable $51-200
6288784,22252669,$82.00,affordable $51-200
13021970,37325128,$100.00,affordable $51-200
16498719,5827980,$65.00,affordable $51-200
12846750,66109042,$70.00,affordable $51-200
13859265,15263376,$96.00,affordable $51-200
701461,1935594,$100.00,affordable $51-200
17273178,112977128,$50.00,Cheap $0-49
6701250,35021887,$85.00,affordable $51-200
8862249,46392060,$185.00,affordable $51-200
13508603,67806538,"$1,250.00",very expensive $500+
14321176,87604195,$149.00,affordable $51-200
13620158,44511068,$42.00,Cheap $0-49
17846105,16020423,$500.00,expensive $200-500
13016856,14270654,$50.00,Cheap $0-49
13659981,63951475,$15.00,Cheap $0-49
3135916,15906329,$60.00,affordable $51-200
9153575,1985645,"$1,250.00",very expensive $500+
6659868,34521240,$900.00,very expensive $500+
13982422,50956304,$100.00,affordable $51-200
18126983,24907709,$125.00,affordable $51-200
4880299,312185,$80.00,affordable $51-200
17339165,117101757,$500.00,expensive $200-500
532828,2466060,$120.00,affordable $51-200
13322183,4378151,$59.00,affordable $51-200
10076900,27125677,$250.00,expensive $200-500
6157233,22614141,$200.00,affordable $51-200
17889376,1888085,$54.00,affordable $51-200
14206510,34300224,$200.00,affordable $51-200
9929300,51041120,$120.00,affordable $51-200
13416018,71690444,$65.00,affordable $51-200
13060065,13504417,$130.00,affordable $51-200
2844034,6528303,$169.00,affordable $51-200
5165050,10332446,$50.00,Cheap $0-49
3292910,16635956,$119.00,affordable $51-200
9885654,43393602,$80.00,affordable $51-200
16208678,7184473,$88.00,affordable $51-200
14667587,2079258,$98.00,affordable $51-200
15925533,19616094,$115.00,affordable $51-200
8926537,44951349,$180.00,affordable $51-200
12566713,16395491,$125.00,affordable $51-200
1923186,2134174,$124.00,affordable $51-200
3112180,389657,$55.00,affordable $51-200
6004720,14711333,$56.00,affordable $51-200
15990498,103918995,$60.00,affordable $51-200
14981676,20911685,$110.00,affordable $51-200
7518816,39399045,$97.00,affordable $51-200
17880479,122434110,$96.00,affordable $51-200
13298693,2478278,$99.00,affordable $51-200
15813599,81704121,$100.00,affordable $51-200
16690525,106657586,$99.00,affordable $51-200
531629,2612445,$300.00,expensive $200-500
14826030,7729723,$140.00,affordable $51-200
13990920,9539260,$135.00,affordable $51-200
9192475,18568681,$197.00,affordable $51-200
4795129,24711343,$80.00,affordable $51-200
12899996,70659793,$245.00,expensive $200-500
17734044,5176196,$120.00,affordable $51-200
3176180,16105839,$89.00,affordable $51-200
16351967,5703433,$180.00,affordable $51-200
9633708,49821898,$220.00,expensive $200-500
7634823,40052193,$10.00,Cheap $0-49
13887347,35583715,$51.00,affordable $51-200
7512606,39357805,$90.00,affordable $51-200
1831489,9578605,$130.00,affordable $51-200
12643899,15108278,$249.00,expensive $200-500
7180285,30415099,$75.00,affordable $51-200
4350779,11263829,$245.00,expensive $200-500
1633630,8540506,$152.00,affordable $51-200
1429267,7686173,$152.00,affordable $51-200
8634792,45403208,$85.00,affordable $51-200
14241762,8945712,$95.00,affordable $51-200
1579471,3839102,$99.00,affordable $51-200
16405940,21772683,$180.00,affordable $51-200
17639278,117550809,$65.00,affordable $51-200
8906226,8835819,$448.00,expensive $200-500
15102238,16304314,$200.00,affordable $51-200
15219128,1295333,$110.00,affordable $51-200
18052423,51348906,$159.00,affordable $51-200
16054188,28422417,$45.00,Cheap $0-49
8305432,41924796,$679.00,very expensive $500+
17930119,114321462,$119.00,affordable $51-200
5525967,12880886,$229.00,expensive $200-500
17824136,27022321,$125.00,affordable $51-200
12103279,13060120,$55.00,affordable $51-200
7498797,9071039,$95.00,affordable $51-200
12594801,67196336,$100.00,affordable $51-200
17499948,16623480,$88.00,affordable $51-200
14573347,50598995,$149.00,affordable $51-200
16114302,103174281,$15.00,Cheap $0-49
13726985,72378243,$140.00,affordable $51-200
15550715,100087490,$125.00,affordable $51-200
10708502,15521452,$55.00,affordable $51-200
2521708,8816076,$135.00,affordable $51-200
17586122,41183272,$229.00,expensive $200-500
11483893,29233955,$125.00,affordable $51-200
388889,1945735,$85.00,affordable $51-200
11510584,60650139,$60.00,affordable $51-200
18389523,27998672,$225.00,expensive $200-500
4645073,10199461,$115.00,affordable $51-200
17927065,84963512,$170.00,affordable $51-200
4766976,24592484,$44.00,Cheap $0-49
16271018,106411632,$35.00,Cheap $0-49
9464421,3168006,$65.00,affordable $51-200
8625580,26125635,$150.00,affordable $51-200
18444369,124509268,$300.00,expensive $200-500
6506343,24680266,$80.00,affordable $51-200
10839260,35154852,$995.00,very expensive $500+
12523662,67670094,$78.00,affordable $51-200
17436904,58376836,$191.00,affordable $51-200
15829785,102437722,$199.00,affordable $51-200
12256465,65991674,$60.00,affordable $51-200
16315705,17097517,$75.00,affordable $51-200
14945119,94034299,$35.00,Cheap $0-49
13710238,26214963,$120.00,affordable $51-200
6701117,10066663,$280.00,expensive $200-500
9111750,33982216,$115.00,affordable $51-200
16230529,106069345,$280.00,expensive $200-500
5173986,6541819,$200.00,affordable $51-200
12779360,34511048,$195.00,affordable $51-200
13175298,58243169,$85.00,affordable $51-200
14666190,89257961,$50.00,Cheap $0-49
12838390,3415638,$50.00,Cheap $0-49
5694422,4151836,$159.00,affordable $51-200
14281250,9030482,$125.00,affordable $51-200
10552057,53990824,$23.00,Cheap $0-49
13247463,4462379,$115.00,affordable $51-200
3783087,13106682,$169.00,affordable $51-200
16270213,8038409,$62.00,affordable $51-200
4258683,20710184,$140.00,affordable $51-200
8310080,35085442,$20.00,Cheap $0-49
18466286,64643736,$25.00,Cheap $0-49
17685096,119162556,$60.00,affordable $51-200
10104299,880893,$235.00,expensive $200-500
4022895,18948318,$50.00,Cheap $0-49
4882695,9994110,$250.00,expensive $200-500
12735610,3880019,$92.00,affordable $51-200
15828527,44608191,$45.00,Cheap $0-49
2739866,389657,$60.00,affordable $51-200
9789170,11662045,$200.00,affordable $51-200
11165425,58081241,$77.00,affordable $51-200
13060560,72334615,$70.00,affordable $51-200
8572941,34483831,$75.00,affordable $51-200
3939992,5592355,$185.00,affordable $51-200
1429445,2079340,$105.00,affordable $51-200
5248997,11854515,$210.00,expensive $200-500
16369784,30536947,$145.00,affordable $51-200
6529802,11351063,$200.00,affordable $51-200
14556936,26626791,$59.00,affordable $51-200
1737628,9150599,$149.00,affordable $51-200
13656004,79329542,$55.00,affordable $51-200
15885746,3371032,$299.00,expensive $200-500
15309932,53841414,$300.00,expensive $200-500
13586906,78453282,$119.00,affordable $51-200
9299397,4323882,$100.00,affordable $51-200
2460250,12098602,$445.00,expensive $200-500
15707145,68766769,$199.00,affordable $51-200
13893197,82294219,$60.00,affordable $51-200
17029043,48148978,$99.00,affordable $51-200
2047088,7381945,$689.00,very expensive $500+
13763585,3975009,$139.00,affordable $51-200
7179926,8227502,$49.00,Cheap $0-49
16268440,70272378,$120.00,affordable $51-200
18175455,22965843,$35.00,Cheap $0-49
15753721,7967862,$100.00,affordable $51-200
4270001,21420324,$75.00,affordable $51-200
3950712,3021177,$87.00,affordable $51-200
10835616,40740211,$228.00,expensive $200-500
16638682,109937932,$200.00,affordable $51-200
9992591,10658922,$600.00,very expensive $500+
5559661,28822560,$57.00,affordable $51-200
11621919,33470824,$69.00,affordable $51-200
17421739,43647110,$50.00,Cheap $0-49
11627811,61605043,$60.00,affordable $51-200
9887893,50867764,$175.00,affordable $51-200
328988,565212,$270.00,expensive $200-500
10693146,24689607,$134.00,affordable $51-200
7003479,36352999,$60.00,affordable $51-200
7694072,40408429,$75.00,affordable $51-200
662336,3344355,$85.00,affordable $51-200
13080317,72552140,"$1,000.00",very expensive $500+
6822879,9755595,$77.00,affordable $51-200
8570560,11524850,$56.00,affordable $51-200
14373076,12243051,$86.00,affordable $51-200
16638862,109398642,$26.00,Cheap $0-49
16862946,63000330,$35.00,Cheap $0-49
8253899,17609322,$250.00,expensive $200-500
14385921,85039374,$69.00,affordable $51-200
17367759,117046423,$40.00,Cheap $0-49
3938279,2567247,$95.00,affordable $51-200
3343965,6719252,$135.00,affordable $51-200
15286171,64226294,$150.00,affordable $51-200
13510607,1694734,$200.00,affordable $51-200
13771201,50568317,$86.00,affordable $51-200
16674618,23719876,$380.00,expensive $200-500
13956649,81894298,$80.00,affordable $51-200
13417302,66952410,$125.00,affordable $51-200
12684792,66181620,$25.00,Cheap $0-49
12832723,52954708,$170.00,affordable $51-200
13789671,6708026,$129.00,affordable $51-200
16647795,49758233,$35.00,Cheap $0-49
11606890,4963167,$99.00,affordable $51-200
3668984,13566359,$139.00,affordable $51-200
16237571,63004018,$275.00,expensive $200-500
3403905,17166456,$105.00,affordable $51-200
16900681,112185104,$21.00,Cheap $0-49
7161420,34927304,"$1,800.00",very expensive $500+
15377702,23985616,$275.00,expensive $200-500
6379109,31543631,$50.00,Cheap $0-49
18125853,82397723,$99.00,affordable $51-200
10076477,46478981,$50.00,Cheap $0-49
13117265,176905,$350.00,expensive $200-500
15567081,54654345,$95.00,affordable $51-200
18059681,124308183,$350.00,expensive $200-500
17388024,112463864,$91.00,affordable $51-200
993044,5454892,$70.00,affordable $51-200
10708152,53985481,$187.00,affordable $51-200
8189081,33993970,$79.00,affordable $51-200
6847139,35878798,$100.00,affordable $51-200
11720610,1590209,$290.00,expensive $200-500
15501377,99572151,$129.00,affordable $51-200
4339442,22266680,$86.00,affordable $51-200
17906340,122293069,$185.00,affordable $51-200
13565687,70689585,$77.00,affordable $51-200
8929400,20465338,$72.00,affordable $51-200
6690999,35020877,$75.00,affordable $51-200
12549827,29772165,$119.00,affordable $51-200
17122141,50023454,$65.00,affordable $51-200
11360960,1319775,$450.00,expensive $200-500
18025927,10336367,$199.00,affordable $51-200
17812858,59827621,$179.00,affordable $51-200
14628818,3483671,$95.00,affordable $51-200
18276233,126365304,$55.00,affordable $51-200
17214203,50078939,$35.00,Cheap $0-49
13912881,38199148,$87.00,affordable $51-200
16929763,91760356,$80.00,affordable $51-200
4457386,48940,$225.00,expensive $200-500
9960247,37943556,$79.00,affordable $51-200
17027822,1158517,$85.00,affordable $51-200
7347533,7594251,$160.00,affordable $51-200
14011946,81162639,$155.00,affordable $51-200
5196322,6005649,$110.00,affordable $51-200
18329382,2774628,$319.00,expensive $200-500
17992978,32346584,"$10,000.00",very expensive $500+
13007228,42220,$92.00,affordable $51-200
2857350,14607801,$105.00,affordable $51-200
6337328,32973018,$399.00,expensive $200-500
3930665,18360964,$97.00,affordable $51-200
5382974,27902029,$49.00,Cheap $0-49
8846070,13716757,$124.00,affordable $51-200
15612032,68172167,$141.00,affordable $51-200
4278990,22215213,$99.00,affordable $51-200
14884340,16169742,$147.00,affordable $51-200
6850830,9492179,$95.00,affordable $51-200
18236779,117005509,$18.00,Cheap $0-49
2129536,10565200,$109.00,affordable $51-200
9769485,1984401,$100.00,affordable $51-200
6769183,5365147,$91.00,affordable $51-200
626348,2967231,$85.00,affordable $51-200
11572768,24907447,$200.00,affordable $51-200
14234049,11590294,$100.00,affordable $51-200
17703471,57899010,$379.00,expensive $200-500
14666797,90882800,$60.00,affordable $51-200
2094250,10685213,$139.00,affordable $51-200
11493736,51008136,$69.00,affordable $51-200
16489455,54121015,$239.00,expensive $200-500
18362850,125830676,$65.00,affordable $51-200
2076112,10610538,"$1,495.00",very expensive $500+
13768479,23985616,$300.00,expensive $200-500
9996398,5100363,$80.00,affordable $51-200
14127629,85210554,$185.00,affordable $51-200
9886891,32226208,$220.00,expensive $200-500
8475318,44633512,$40.00,Cheap $0-49
8473718,44624163,$115.00,affordable $51-200
12755256,69373173,$110.00,affordable $51-200
15707601,15244457,$925.00,very expensive $500+
6028539,30487708,$129.00,affordable $51-200
16738378,111014047,$200.00,affordable $51-200
8409582,3803096,$110.00,affordable $51-200
14500599,89539017,$184.00,affordable $51-200
15044430,10154179,$250.00,expensive $200-500
16039371,29649463,$150.00,affordable $51-200
5698154,15855951,$99.00,affordable $51-200
14387027,57082451,$42.00,Cheap $0-49
8367953,44101880,$110.00,affordable $51-200
5085910,24426430,$45.00,Cheap $0-49
13327669,4861723,$61.00,affordable $51-200
17307731,20577911,$349.00,expensive $200-500
9797776,50491686,$99.00,affordable $51-200
427842,261676,$115.00,affordable $51-200
13764775,9058050,$300.00,expensive $200-500
8456613,5102456,$69.00,affordable $51-200
3403579,3343353,$99.00,affordable $51-200
13722918,50784721,$25.00,Cheap $0-49
6959003,12041290,$99.00,affordable $51-200
9492785,37850875,$96.00,affordable $51-200
14691847,18165504,$40.00,Cheap $0-49
13886449,82224332,$112.00,affordable $51-200
13496065,77375239,$129.00,affordable $51-200
752540,6455021,$300.00,expensive $200-500
1748036,9005587,$55.00,affordable $51-200
3158579,15154453,$80.00,affordable $51-200
15362826,7935884,$99.00,affordable $51-200
9613843,49740205,$65.00,affordable $51-200
12384444,20582102,$48.00,Cheap $0-49
15565649,98822405,$150.00,affordable $51-200
9096339,17874546,$850.00,very expensive $500+
10760,38596,$74.00,affordable $51-200
4093498,1413805,$185.00,affordable $51-200
13246297,14488258,$65.00,affordable $51-200
1246981,6795384,$95.00,affordable $51-200
9758070,50322924,$58.00,affordable $51-200
14749412,91927866,$49.00,Cheap $0-49
17545934,67078536,$32.00,Cheap $0-49
2686030,13743370,$70.00,affordable $51-200
17703469,29593440,$51.00,affordable $51-200
17097407,84963512,$449.00,expensive $200-500
3934561,20384863,$499.00,expensive $200-500
5859294,23422877,$129.00,affordable $51-200
8757802,45928029,$105.00,affordable $51-200
51307,235568,$70.00,affordable $51-200
13491473,24416344,$125.00,affordable $51-200
481425,2381528,$165.00,affordable $51-200
3540982,8142062,$130.00,affordable $51-200
13815674,81357842,$70.00,affordable $51-200
11180744,58191563,$98.00,affordable $51-200
6119932,30487708,$169.00,affordable $51-200
6120345,23913626,$95.00,affordable $51-200
1530591,8163593,$225.00,expensive $200-500
