Summary,Host ID,Polarity Score,Polarity Sentiment,Subjectivity Score,Subjectivity Sentiment
"private back house studio open lush garden hammock , flower . modern bathroom , slate rain shower , stocked essential . comfortable queen bed comforter quality linen . apple tv , wireless internet , workspace . also mini fridge , microwave , & toaster oven , coffee station . walk redondo/hermosa beach , grocery store , ton great restaurants/bars , post office , bakery , running trail , marina , much .",21145184,0.18888888888888888,positive,0.3916666666666667,objective
"lovely beach home . price negot shorter/guest room-only stay . pergola , fish pond , flower , fresh herb . o'keeffe & merritt stove , indoor outdoor fplcs , coffee maker , huge tv roku ( netflix , amazon , pay rental within reason ) /all frontier channel , beautiful/comfortable mid-century l-shaped sofa . two comfy bed ( q/q ) , 1 bath amenity ( candle , bubble bath , soap , shampoo , conditioner ) . bike ( pump helmet ) , kayak ( paddle safety vest ) , boogie board . wine coffee .",621289,0.4000000000000001,positive,0.7166666666666667,objective
"private room upscale student housing lorenzo apartment , 's close downtown la , nice location ! access gym pool nice skyline view etc .",10262213,0.45,positive,0.7916666666666666,objective
"two week minimum : place great option single occupant couple ( max ) . 'll full access amenity needed comfortable stay . located close world famous ventura blvd sherman oak galleria couple minute away major la highway ( 405 & 101 ) . nearby find trendy restaurant , shop , pharmacy , costco , target , gas station , supermarket , coffee shop , 2 gym , running track arclight movie theater .",703650,0.37729591836734694,positive,0.673469387755102,objective
"resort-style apartment perfect traveler . atmosphere welcoming come fully equipped w/ 2 pool , 2 gym , private park w/ tennis court + volleyball . located dtla dining , bar , museum + club walking distance",25618855,0.5,positive,0.6875,objective
"1,200 square foot townhouse bright cozy 2 bedroom , 1 bath unit . lot upgraded feature large laundry room . best beach area 5 minute drive away . beautiful park street . summer month public pool open perfect child . townhouse minute away lax put near attraction los angeles offer . perfect base camp la vacation . come stay u !",66955184,0.33311688311688314,positive,0.6586580086580086,objective
perfect getaway anyone looking comfortable stay ammenities . conveniently located near brand new waner village outdoor shopping center mall beach !,123230033,0.30227272727272725,positive,0.550909090909091,objective
"escape norm & get away yurt style ! relax & rewind tree top view hollywood grateful host special space . take special care make sure yurt experience special . created sacred space healing , meditation peaceful relaxation . * * please advised book loud music additional guest , filming & partying restricted ! yurt sanctuary",2681006,0.3494897959183674,positive,0.6290249433106575,objective
"ask ? beach 6 block away - le 10 minute walk . literally step away several hip restaurant , yoga , beauty salon , coffee shop , juice shop , boutique . blend perfectly local !",7262356,0.0,neutral,0.0,neutral
"lf studio coolest airbnb los feliz ! walking distance hillhurst & vermont ave , prospect studio , hollywood & sunset blvd , silverlake , griffith park , hollywood , la metro . apartment sublet . fully amenitized boutique hotel alternative . los feliz known 's music , food thriving art culture . 're looking eastside offer , heart ! apple tv , cable + movie , wifi , game , art book , plus hip city vibe !",2521025,-0.5,negative,0.4,subjective
"'s comfy couch fit guest 's passing enjoying city west hollywood . 's modern home apartment essential . guest also enjoy pool , gym sauna roof deck looking hill city weho",67002566,0.3,positive,0.42000000000000004,objective
woodland hills/ topanga canyon cozy bedroom home bright pleasant lighting clean home w/ private bathroom directly across room surrounded nature 20 min-beach 15 min-malibu creek hiking beach bus pick pool access great restaurant bar hiking local farmer market ( thursday friday ) parking,90262241,0.3125,positive,0.5927083333333334,objective
"three bedroom home private room usage bathroom ! located heart long beach minute away beach , great restaurant , & amazing shopping entertainment ! great freeway access 710/ 405 highway , 30 minute drive weho & dtla ! home clean !",41674049,0.4930555555555556,positive,0.6458333333333334,objective
"pheasant ridge luxury 2 bed 1 bath apartment rent . walk distance various supermarket like target , costco , supermarket . walk distance macy ’ park . nice community pool , hot water spa , fitness center , tennis court , bbq area . apartment second floor high ceiling balcony . master bedroom additional vanity inside . central air conditioning . furnished dishware cooking appliance prepared .",21664626,0.13,positive,0.4628571428571429,objective
"lovely one bedroom , one bath apartment located heart hollywood.walking distance magic castle , dolby theater , la fitness , cv pharmacy ! staple center short ride subway downtown los angeles .",85283257,0.25625,positive,0.5375,objective
"place wide open , airy ton character ! right santa monica blvd , beautiful west hollywood within walking distance endless array hollywood bar , restaurant boutique . 3br. , 2 bath , pool !",7977747,0.17589285714285713,positive,0.6371428571428572,objective
"beautiful 1920s home great neighborhood ! walk la county museum , tar pit , petersen museum , grove , great restaurant , minute away beverly hill , hollywood , downtown la , 20 min beach , great public transportation ! amazing location !",377655,0.7000000000000001,positive,0.7027777777777778,objective
"want experience la also need place relax ? small , cozy duplex retreat . tv , high speed wifi . 5 min 2 mountain trail , 10 min night life , dining shopping pasadena , rose bowl jpl , 20 min dtla",22016830,0.07750000000000001,positive,0.6599999999999999,objective
"walking distance hollywood production studio , restaurant , shopping , nightlife attraction . 1924 bungalow 1 br/1 ba w/queen bed ( pullout sofa living room comfortable couch 1 ) huge private yard . 3 cat unit . inquire pet sitting pricing reduced rate . free tandem street parking 2-3 car , laundry wifi .",9337407,0.30000000000000004,positive,0.71875,objective
"hello ! place ideal spot solo adventure couple . close ... coffee shop : la monarca bakery , tierra mia coffee , civil coffee , kindness mischief lunch : kitchen mouse , la tropicana market monte 52 , greyhound dinner / night life : la cuevita , highland park bowl , good girl dinette , cafe birdie adventure : gold line , south pasadena farmer market thurs 4pm-8pm , earnest e. deb regional park , arroyo secco golf course",3309948,0.8,positive,0.8,objective
"welcome little art studio . used working art studio year converting updating cozy cute eclectic little humble abode . everything couple traveler would ever need . cozy sleep , shower toilet , detached main home privacy access back yard laundry . parking need allow pet",21498244,0.04583333333333335,positive,0.5133333333333333,objective
1 bedroom within spacious 2 bedroom apt mid-wilshire,4251658,0.6,positive,1.0,objective
"south torrance , minute beach . quiet safe neighborhood . 35 minute away downtown los angeles . private bed room shared bath . bed set twin , queen 2 twin bed . plenty street parking , bus stop walking distance .",40159724,0.16666666666666666,positive,0.40277777777777773,objective
• ensuite bathroom bedroom • minute hollywood bowl hollywood walk fame • dedicated parking space underground garage . • unit washer + dryer • dishwasher • trendy neighborhood,89155282,0.6,positive,0.9,objective
"cozy one bedroom apartment feel like home ! located quiet secluded street , close action , get best world ! miracle mile 5 minute uber away , yet walkable restaurant area . apartment includes : roll bed addition large bed bedroom , well cable tv ! multiple large closet storage dining table kitchen .",28845298,0.19030612244897957,positive,0.33435374149659863,objective
